1999.03	이글 파이브	Fire	Eagle Five	댄스	NULL	NULL	FIRE 랄랄라라 랄랄라라 랄랄라라 라라라 랄랄라라 랄랄라라 랄랄라라 라라라 난 널 원했었어 난 널 바랬었어 난 널 느꼈었어 이렇게 생각했어 난 너무 지쳐 난 네게 지쳐 이제는 버틸 수 없어 다 끝난거야 다 끝난거야 나만의 기억 속에서 넌 날 떠났었어 넌 날 잊었었어 넌 날 피했었어 결국은 헤어졌어 나 이제 내가 너만을 위해 떠나가 버리는 거야 내 품속에 너 내 맘속에 간직했던 소중한 순간들조차 니가 날 떠나 버린 그 후로 지워 버렸어 사랑은 내 맘속에 FIRE 더 이상 슬픈 것은 없어 너 없이 살아가는 시간 속에 나만을 태우는 거야 사랑은 한 순간에 FIRE 더 이상 아픈 것은 없어 너없이 지쳐가는 시간속에 나만을 태우는 거야 사라져 살며시 떠오르는 너의 모습과 잊혀질 너에 대한 많은 기억과 사랑이 다시 다시 돌아온다고 내게 말해도 이젠 지쳤어 남아있는 기억들을 지워 이제 너에게 더 이상은 난 다가가는 것을 포기하겠어 난 무너졌어 난 무너졌어 헤어지잔 너의 말에 난 무너졌어 난 무너졌어 떠나간단 너의 말에 난 너무 지쳐 난 너무 지쳐 헤어지잔 너의 말에 난 너무 지쳐 난 너무 지쳤어 내 맘속에 잊혀져 간 우리의 추억들마저 이제는 나의 마음 한 곳에 묻어 버렸어 사랑은 내 맘속에 FIRE 더 이상 슬픈 것은 없어 너없이 살아가는 시간 속에 나만을 태우는 거야 사랑은 한 순간에 FIRE 더 이상 아픈 것은 없어 너없이 지쳐가는 시간 속에 나만을 태우는 거야 사라져 지쳐가는 시간 속에 나만을 태우는거야 사라져 사라져
1998.04.27	이글 파이브	궤도	The Infrared Journey	댄스	NULL	NULL	돌아만 가는 세상의 궤도 날힘들게 해도 또 그 만큼 아픔이 와도 나에게서도 빛은 보여 그빛은 나를 가려버리지 않고 모든걸 펼쳐보여 나에게선 볼수있어 저 멀리서 달려와서 달라져 바뀌어만가는 내모습을 볼 수가 있어 느낄수도 있어 그러므로 내가 버텨낼 수가 있어 또 그 만큼 얻어 낼수도 있어 세상에 쪄든 만큼 그속에서 버텨내며 살아 갈 수 있어 하늘 밑에서 수많은 고민과 너무나 모진 날들과 간단치도 짧지만도 않고 힘든 과정들을 거쳐가면서 내 머리속 정리가면서 난 살아가는거야 내 욕망이 불에 타오르는 순간 좌절들 사라져 내 품에서 깨져 탕 하고 깨져 나쁜것들은 모두 깨져 헤쳐버려 그리고 너의 두팔을 펼쳐 하늘에서 모두 잡아서 내쳐 그러면 언젠간 내손엔 그 순간은 잡혀 살아가는 동안에 좌절들이 나의 주위를 감싸고 헤쳐 나갈수도 뛰쳐 나갈 수도 없는 공간 속에 갇혀있네 빛이 보일 순간을 기다리며 그 빛에 어깰기대며 시간은 흐른다 난 그대로 있다 빛이 내게로 오고있으니 you told me onec before you told me onec again never gonna try to mack on my rickter scalebad luck my friend hustlin with this kind mackin on to fronts if you come with shore never gonna take your world cause it mean dik 내 말알겠어 없어 없어 져버릴 나의 힘들었던 시간에 지쳐지쳐 만가는 내모습이 처량해 모두가 시시해 어떻게 쉽게 내 자신을 만들수가 없네 그 방법을 어떻게든 알아내 나에게 모든걸 줘야해 내안으로 모든걸 쥐어야해 살아가는 동안 나의 삶의 전부가 어렵지도 않게 이제 난 깨어난다 하지만 내 맘의 가득찬 눈물은 멈추지않는다 다만 내가 이세상에 도전을 해보는것 뿐이다 살아가는 동안에 좌절들이 나의 주위를 감싸고 헤쳐나갈수도 뛰쳐나갈수도 없는 공간 속에 갇혀있네 빛이 보일 순간을 기다리며 그 빛에 어깰기대며 시간은 흐른다 난 그대로 있다 빛이 내게로 오고있으니 내 자신이 다시 또 다시 밝아온다 살아가는 동안에 빛이보여 내게도 빛이보여 저멀리 어둠속에서 날 쏴대는 빛이보여 내안에서 끌어 올라서 젖어 올라서 기다리고만 있던 내게도 변화가 왔어 아주먼 훗날에 내 자신에게 크나큰 후회 크나큰 문제들이 온다해도 후회하지 않게 나의 삶에 충실해야 만해 그것은 바로 지금의 기회 빛이보일 순간을 너무나도 많은 시간을 기다려왔어 오랫동안 내게있던 기운마저도 떠나버렸어 하지만 혼자서 해낼수도 있어 곁에 다가온 기회를 내손에 잡을수있어 그 순간이 찾아온거지 내 손에 주어진거지 날 멸시하던 이들이 머리를 스쳐가지 뭔가를 보여줘야겠지 지금이 바로 그때이지 시련을 극복하지 지금까지 론이
1998.04.27	이글 파이브	어른들의 동화	The Infrared Journey	발라드	NULL	NULL	밤이면 나를 깨워 일으켰었죠 반짝이는 별빛 별이 나에게 다가오는 듯 하며 무슨 말을 하려고 망설이고 있는데 그 모습을 보게되었어 서로 반짝이는 아름다운 별들을 수많은 별들 버린건 아닐까 수많은 기억 잊은건 아닐까 두눈가득히 아직도 빛나는 잊고지냈던 내가 버린 그 꿈들은 지난날 힘이 들었죠 그렇지만 난 괜찮아요 어린 왕자여 나 이제 버려진 꿈을 찾을께요 소설속에 갇혀진 어린왕자의 이야기들은 숨가쁜 일상 생활에서 기억할 순 없었죠 꽃이 나를 포기하는 순간 아픔과 눈물로 참는거야 내 어릴적 숨결한 꿈들을 이젠 세상속을 다시금 내가 가야만 하겠지만 결국 난 쉽게 날 버린거야  저멀리 하늘보다 높은 곳에서 꽃을 사랑했던 아주작은 향기라도 피할려는 두려움위에 그려져있어 꿈많던 그왕잘 믿는다면 그 길로 돌아가야해 기억하나요 어린날 내모습 기억하나요 수많은 시간을 바라보아요 아직도 빛나는 찾아야해요 내가버린 그 꿈들을 지난날 힘이들었죠 그렇지만 난 괜찮아요 어린 왕자여 나이제 버려진 꿈을 찾을께요 나 이제 고갤들어 내 꿈을 찾아서 어린왕자여 나 이제 잊혀진 꿈을 찾을께요 언제나
1998.04.27	이글 파이브	우리들의 천국	The Infrared Journey	발라드	NULL	NULL	한바탕 폭풍이 휩쓸고 지나간 그 골목 그 어둠을 기억해 달려와 작은 어깨로 감싸주던 너의 손길은 눈물이 나더군 엄습해 오는 한기를 참지 못해 파고 들어간 너의 가슴은 나를 쉬게해 눈을 감으면 이토록 평화로운 세상 난 그냥 잠속으로 빠졌지 더 이상 잃어버릴게 남아있지 않는 우리들에게 슬픔은 무의미 한 것 슬픔이 없다는 것은 기뻐할 일도 없다는 것 세상은 무의미한 것이지 그런 우리들에게 넌 내게 보여주었지 눈부시게 아름다운 세상을 눈부시게 아름다운 세상을 더 가질 것도 더 잃을 것도 없는 땅 끝에 누워 봤던 하늘은 아름다웠어 나 포기하면 쉬울수 있는 세상 그래도 자꾸 뭔갈 난 원했어 피멍든 가슴으로 내일을 깨지고 부서지고 아파하며 난 뒹굴었어 내가 원한대로 흘러가 주지 않은 세상은 견뎌내기 너무 힘들었어 이렇게 내 믿음대로 난 움직일 뿐인데 사람들은 모두 나와 어긋나기만해 사랑을 거두어들인 시선들이 ha ha 난 찾을거야 꿈꾸며 사는 세상 내 작은 힘이 모여 바다를 이루는 거야 저 어딘가에 난 있다는 걸 알아 이제는 모두 흘러 저 바다로 사랑하지 않으며 되는걸 포기하면 되는걸 난 하지 못했거든 사람이 살 수 있는 세상을 난 너에게 보여주고 싶었던거야 아무것도 정상적이지 않은 이 세상을 그래도 누군가는 사랑해야해 찾을래 꿈꾸며 사는 세상 내 작은 힘이 모여 바다를 이루는 거야 저 어딘가에 난 있다는 걸 알아 이제는 모두 흘러 저 바다로
1998.04.27	이글 파이브	두번째 만남	The Infrared Journey	발라드	NULL	NULL	나는 너를 지우려 했어 언제부터인지 잊을수가 없어 하지만 바라보는 내모습 앞에 넌 왜 그렇게 슬퍼보이는 거야 수많은 지나침속에서 스쳐가버리는 것들 뿐인데에에 이제는 내 앞에서 사라져버린 널 그리지만 추억만이 남았는데 맘속에 사라져간 하얀 기억들이 하나둘씩 나를 감싸 이끌어 갈때에 이제 난 알게됐어 아픈 기억속에 너의 모습이 항상 그려지고 있어 이제부터 난 웃는거야 난 느낄수 있어 이렇게 바라보면 되는걸 우리서로 행복하게 난 말할 수가 있어 니곁에 항상 있을게 언제든지 말하고프게 말을해야 했는데 기회는 찾아오지 않고 이젠 새로운 시간을 가질것이라고 너에게 다시 THE Hoo Time 기억 이제는 기억해 내 맘속에서 함께하는 이시간을 짧겠지만 소중한 이야기들이야 이젠 기억해  하나의 기억 흥 내가 남겨버린 이런 시간들 이렇게 말을 했겠지라면 저렇게 말을 했겠지라고 오호호 하나 바램속에 이루어져버린 두번째의 작은 만남이 서로의 지루함을 모두잊게할꺼야 이젠 그럴꺼야 내 맘속에 그려지는 너의 추억들이 하나둘씩 나를 감싸 이끌어 갈때에 이제 난 알고있어 아픈 추억속에 내 모습이 항상 그려지고 있어 이제부터 난 웃는거야 난 느낄수 있어 이렇게 바라보면 되는걸 우리서로 행복하게 난 말할 수가 있어 니곁에 항상 있을게 나는 너를 처음부터 봤어 언제부터인지 너를 보게됐어 이렇게 바라보는 시선들 앞에 널 그리면서 고개 숙일 수밖에 가까운 지나침속에서 스쳐가버리는 것들 뿐인데에에 이제는 내 앞에서 사라져 버린 널 그리지만 추억만이 남았는데 from the first time I saw you couldn't believe it was true only in my dreams princess is where I saw you but eyerything is straight I'm in the love zone i'm a pass on my mic and cry out to my love what can I do just for you now the passion that we had in love goes on thinkin about the piace that we couldn't forget and i saved all just for you 언제나영원히 니곁에 항상 있을께 항상그랬듯이 니곁에 항상 있을께 네 곁에영원히 니곁에 항상 있을께 언제나 니곁에 항상 있을께 이제부터 니곁에 항상 있을께
1999.03	이글 파이브	내 맘속에	Eagle Five	댄스	NULL	NULL	요요요 내 맘을 모르겠어 요요요 나에게 소중한 너 그런 내게 편하게 다가온 그에 난 날 나도 모르겠어 요요요 내맘을 말해줘 요요요 왜 내가 그러는지 그녀 그에 또 나 사이에 왜 이런 일이 생길수 있는지 어색한 그런 마음 다 정리도 못하고 하루하루 시간만 흘러갔나 정말 어쩔줄 몰라 내 사랑만으로 너 역시도 내 반쪽은 아니었나봐 네 마음 편하게 해준걸 사랑하지마 그것 만이 내진심 아닌가봐 너와 나 사이에 믿었던 사랑까지 이제는 널 힘들게 할테니까 지금도 넌 너 혼자만의 내가 될거라고 믿고 있었지 날 믿지마 내 마음속에 넌 이미 그녀에게 지워졌으니 널 향한 아픈 내 가슴저린 사랑으로 감춰진 내 고통은 가득한채 쉽게 정해져 버린 내 운명과 돌리고 싶은 사랑을 어색한 그런 마음 다 정리도 못하고 하루하루 시간만 흘러갔나 정말 어쩔줄 몰라 니 사랑만으로 너 역시도 내 반쪽은 아니었나봐 나 또 하루 맞이하며 떠올리는 사람 그 얼굴 너가 아닌 너의 곁에 항상 있는 너의 친구 그런 내 모습 미워해도 어쩔수가 없는걸 지울수가 없어 나 내가 네게 주는 사랑보단 내가 너에게 받은 사랑 더 많은게 현실 네게 미안해 나 나를 용서해 지금도 넌 너 혼자만의 내가 될거라고 믿고 있었지 날 믿지마 내 마음속에 넌 이미 그녀에게 지워졌으니 널 향한 아픈 내 가슴저린 사랑으로 감춰진 내 고통은 가득한채 쉽게 정해져 버린 내 운명과 돌리고 싶은 사랑을 널 향한 아픈 내 가슴저린 사랑으로 감춰진내 고통은 가득한채 쉽게 정해져 버린 내 운명과 돌리고 싶은 사랑을 내 맘속에 너 하나만이 아닌 내 맘속에 너의 친구 언제나 내 맘속 그속 너보다 더 큰 사랑으로 남았었지만 난 하지만 너에게 말할수도 없는 마음 그저 네게 미안해하는 생각만이 내 맘속에 내 맘속에
1999.03	이글 파이브	우리들의 천국 (Remix)	Eagle Five	댄스	NULL	NULL	한바탕 폭풍이 휩쓸고 지나간 그 골목 그 어둠을 기억해 달려와 작은 어깨로 감싸주던 너의 손길은 눈물이 나더군 엄습해 오는 한기를 참지 못해 파고 들어간 너의 가슴은 나를 쉬게해 눈을 감으면 이토록 평화로운 세상 난 그냥 잠속으로 빠졌지 더 이상 잃어버릴게 남아있지 않는 우리들에게 슬픔은 무의미 한 것 슬픔이 없다는 것은 기뻐할 일도 없다는 것 세상은 무의미한 것이지 그런 우리들에게 넌 내게 보여주었지 눈부시게 아름다운 세상을 눈부시게 아름다운 세상을 더 가질 것도 더 잃을 것도 없는 땅 끝에 누워 봤던 하늘은 아름다웠어 나 포기하면 쉬울수 있는 세상 그래도 자꾸 뭔갈 난 원했어 피멍든 가슴으로 내일을 깨지고 부서지고 아파하며 난 뒹굴었어 내가 원한대로 흘러가 주지 않은 세상은 견뎌내기 너무 힘들었어 이렇게 내 믿음대로 난 움직일 뿐인데 사람들은 모두 나와 어긋나기만해 사랑을 거두어들인 시선들이 ha ha 난 찾을거야 꿈꾸며 사는 세상 내 작은 힘이 모여 바다를 이루는 거야 저 어딘가에 난 있다는 걸 알아 이제는 모두 흘러 저 바다로 찾을래 꿈꾸며 사는 세상 내 작은 힘이 모여 바다를 이루는 거야 저 어딘가에 난 있다는 걸 알아 이제는 모두 흘러 저 바다로
1999.03	이글 파이브	추억을 위해	Eagle Five	댄스	NULL	NULL	나나나나나 나나나나나 나나나나나나나 나나나나나나 나나나나나 나나나나나 나나나나나나나 나나나나나나나 너와 내가 사랑할 시간만 oh 사라졌을 뿐 끝난건 아냐 물론 우리 서로 첫사랑이 oh 마지막이면 좋았을 걸 아무도 모르고 너만 알고 또 나만 알고 눈을 감으면 하지만 우리 이만큼 시간만 인연인가봐 우린 다시 누군갈 사랑해야 하나봐 한때 나의 세계는 오직 너였어 이 운명이 우리를 갈라 놓았었지만 새로운 사랑이 내게 다가오는 걸 ha 너는 나의 모든 것 전부였어 절대 나와 비교를 하지말고 추억없이 그 사람을 사랑해 그대로 너를 위해서 난 잊을 수 없어 다 잊을 수 없어 많은 시간 추억이 아쉽지도 않니 다시 사랑을 서로 빌어주며 슬픔없이 즐겁게 헤어져야 하잖아 이별은 슬픔이지만 그냥 아쉬움 이라고만 해 아쉬움들 때문이라고 해 추억이 많아지면 불행하지만 ha 추억이 없는 것은 불행한거야 우린 눈물 없을거야 슬픔마저 없을거야 이젠 이별과 악수를 하기로 해 추억이라는 재산을 위해서 ha 한때 나의 세계는 오직 너였어 너무도 많이 힘들어만 하게 된다면 나보다 좋은 사랑을 만날수가 없을걸 너는 나의 모든 것 전부였어 그 누구에게도 나를 말할 필요가 없는 거야 이젠 슬퍼진다 해도 모든 것은 끝났어 난 잊을 수 없어 다 잊을 수 없어 많은 시간 추억이 아쉽지도 않니 다시 사랑을 서로 빌어주며 슬픔없이 즐겁게 헤어져야 하잖아 이별은 슬픔이지만 그냥 아쉬움 이라고만 해 아쉬움들 때문이라고 해 추억이 많아지면 불행하지만 ha 추억이 없는 것은 불행한거야 우린 눈물 없을거야 슬픔마저 없을거야 이젠 이별과 악수를 하기로 해 추억이라는 재산을 위해서 ha
1998.04.27	이글 파이브	Dear Friend	The Infrared Journey	발라드	NULL	NULL	나 외로울 때나 힘들 때마다 함께 했었죠 언제나 내게 웃었죠 내가 쓰러져 울때 내 눈물을 닦아주었죠 하지만 내 곁을 떠났죠 내가 갈 수 없는 그 곳으로 하늘이 우리의 사랑을 갈라놓고 말았죠 나는 웃었죠 힘들어도 이제는 울고싶지 않아요 하늘을 열어 널 볼 수 있다면 언제나 우리 함께 웃을 수 있죠  가까웠어도 가깝게 지내버린 시간들이 있었지 파고드는 아픔을 혼자로 살아가는것을 작고도 조그만 세상에 잃어가는 빛 하나가 있었지 이제는 주위에서부터 화이 차가운 향기들 만이 보였지 다른 하늘로 하지만 내 곁을 떠났죠 내가 갈 수 없는 그 곳으로 하늘이 우리의 사랑을 갈라놓고 말았죠 나는 웃었죠 힘들어도 이제는 울고싶지 않아요 하늘을 열어 널 볼 수 있다면 언제나 우리 함께 웃을 수 있죠 밝게 웃고 싶은 생각 행복하게 지내던 것처럼 항상 부드러운 마음을 가질래 너의 마음같이 보여주겠어 다른 하늘의 모습이 보이면 너의 행복한 모습이 보이면  내 맘속에 이젠 안녕
1998.12.27	Circle	Sweetest Love	졸업(卒業)	댄스	석훈	정희수	입술에 닿은 그대 느낌은 아직도 내맘을 설레이게 하는데 그대도 나의 사랑 느끼나요 난 지금 이순간도 그대 입술 원하자나 I Want U 여린 가슴속에 살며시 그댄 다가와 아름다운 사랑 채워 주셨죠 해맑은 미소는 날위한 사랑인건지 나는 알고 싶어요 사랑에 눈을뜨는 내모습 자꾸만 떨려오는 이마음 날 안아줘요 Baby 언제까지라도 그대만을 사랑할수 있죠 아직은 어리다고 하지만 그대에겐 사랑이고 싶은 마음 왜 모르나요 Baby 수줍은 소녀의 이사랑을 받아주세요 I LOVE YOU  내 어깨 감싼 그대 손길은 사랑의 시작을 얘기하고 있는데 얼마나 더 자라야 하는가요 그대와 함께라면 힘든 일도 쉬울거야 I Need U 여린 가슴속에 살며시 그댄 다가와 아름다운 사랑 채워 주셨죠 해맑은 미소는 날위한 사랑인건지 나는 알고 싶어요 사랑에 눈을 뜨는 내모습 자꾸만 떨려오는 이마음 날 안아줘요 Baby 언제까지라도 그대만을 사랑할수 있죠 아직은 어리다고 하지만 그대에겐 사랑이고 싶은 마음 왜 모르나요 Baby 수줍은 소녀의 이사랑을 받아 주세요 I Love You 내사랑을 받아 주세요 I Love You
2000.01.14	Circle	It`s All Right	Magic Eyes	댄스	신인수	장대성	며칠을 니생각에 잠을 설쳤어 내가 찾던 느낌이기에 날보는 니눈빛을 지울수 없어 어쩜 너를 좋아하나봐 다른 여자친굴 만나는건 아닌지 아냐 넌 날 기다렸을 거야 내가 갖고있는 매력을 다 발휘해 너를 꼭 사로잡을거야 It's all right It's all right 항상 날 간직할수 있게 괜히 튕기는척 한다고 해도 오해하지 말아 It's all right It's all right 한번도 느끼지 못한 내사랑을 너와함께 하는 그날까지 언제나 기다릴거야  다른 여자친굴 사귀었던건 아닌지 아냐 넌 날 기다렸을 거야 내가 갖고있는 매력을 다 발휘해 이젠 널 사로잡을거야 It's all right It's all right 항상 날 간직할수 있게 괜히 튕기는척 한다고 해도 오해하지 말아 It's all right It's all right 한번도 느끼지 못한 내사랑을 너와함께 하는 그날까지 언제나 기다릴거야 너를 만나 누구보다 행복하단걸 느끼는 날까지 나 기다릴거야 It's all right It's all right 항상 날 간직할수 있게 괜히 튕기는척 한다고 해도 오해하지 말아 It's all right It's all right 지금 내맘엔 오직 너뿐이야 니가 내남자가 되는 그날까지 기다릴거야 너를 사랑해
2000.01.14	Circle	Something	Magic Eyes	댄스	마경식	유유성, 장대성	천천히 내게 다가와 서투른 사랑은 정말 싫어 내 모습을 봐 살며시 조급히 내게로 오지마  난 지금껏 비워둔거야 내 곁에 니 자릴 이젠 네게와 너도 내 맘과 같다고 말해줘 oh look at me 나만 바라봐 흔들리지 않도록 say say say 내게 말해줘 나만 사랑한다고 날 맏길꺼야 to baby 한번도 이런 적 없었지만 내 마음 모두 보일게 너라면 난 용기 낼것 같아  날 보는 시선 느껴져 지금은 아무 생각 하지마 니 앞에 있는 나를 봐 사랑의 늪속에 빠진거야  쉿 아무런 소리 내지마 누군가 듣잖아 우리 사랑을 누구에게도 들키지 않도록 oh look at me 나만 바라봐 흔들리지 않도록 say say say 내게 말해줘 나만 사랑한다고 슬픈 기억은 지울꺼야 사랑해 do you want me 이젠 나를 혼자 두지마 hold me now oh I want you 기대고 싶어 니품안에 영원히 say say say 내게 말해줘 나만 사랑한다고 I want you 기대고 싶어 니 품안에 영원히 say say say 내 모든 것을 너에게만 줄꺼야 네게 약속해
1998.12.27	Circle	프로포즈	졸업(卒業)	댄스	석훈, 김중범	석훈	그대 놀랬나요 말해봐요 정말 사랑한다니까요 믿을 수 없나요 말해줘요 싫지는 않은거죠 넓은 가슴에 날 안아 입을 맞추는 그때를 기다리고 싶었지만 더는 기다릴 수 없어 오 오 내가 말할래요 그댄 느껴봐요 꿈이 아니란 사실이 꿈만 같지 않은가요 오 오 감추긴 싫어요 그대 행복해 하는 모습이 보고싶어 내가 먼저 사랑해도 되겠죠  너무나 어려서 여자라서 프로포즈하면 안되나요 어쩌면 나보다 그대가 더 사랑이 클지 몰라 넓은 가슴에 날 안아 입을 맞추는 그때를 기다리고 싶었지만 더는 기다릴 수 없어 오 오 내가 말할래요 그댄 느껴봐요 꿈이 아니란 사실이 꿈만 같지 않은가요 오 오 감추긴 싫어요 그대 행복해 하는 모습이 보고싶어 내가 먼저 사랑해도 되겠죠  넓은 가슴에 날 안아 입을 맞추는 그때를 기다리고 싶었지만 더는 기다릴 수 없어 기다릴 수 없어 내가 말할래요 그댄 느껴봐요 꿈이 아니란 사실이 꿈만 같지 않은가요 오 오 감추긴 싫어요 그대 행복해 하는 모습이 보고싶어 내가 먼저 사랑해도 되겠죠
2000.01.14	Circle	귀여운 상상	Magic Eyes	댄스	NULL	NULL	아직 난 너의 사랑 앞에서 늘 어리게 보이지만 사실 내 머리 속엔 니가 모를 달콤함으로 가득하지 벌써 난 우리 결혼하는 날 나 어떨까 상상하며 하얀 드레스 입고 걸어가는 연습까지 했는걸 언젠가 눈을 감은 너의 사랑이 내 입술에 닿게 된다면 나 혹시나 부끄러워 도망쳐 버릴까 걱정도 하게 되는걸 생각만 해도 좋을꺼야 괜시리 들뜬 기분의 날봐 아직 모든게 꿈이라해도 난 설레임에 기다려 지는걸 생각만 해도 좋을꺼야 정말 난 너와 이루고 싶어 네게 주고푼 모든 사랑을 나 하나둘씩 준비해 두는걸 알겠니  먼 훗날 함께 눈뜰 아침에 뭘 해줄까 생각했지 예쁜 식사와 함께 네게 전할 인사말도 떠올려 우리가 같이 보낼 많은 날 중에 때론 니가 싫증난대도 그때마다 내가 먼저 네 맘을 풀어줄 미소도 만들어 줄께 생각만 해도 좋을꺼야 괜시리 들뜬 기분의 날봐 아직 모든게 꿈이라 해도 난 설레임에 기다려 지는걸 생각만 해도 좋을꺼야 정말 난 너와 이루고 싶어 네게 주고픈 모든 사랑을 나 하나둘씩 준비해 두는걸 알겠니 아직은 이른 얘기지만 나 먼저 살짝 엿본것 뿐야 너와의 상상이 이뤄 진다면 나 준비했던 모든걸 너에게 다줄께
2000.01.14	Circle	아이니	Magic Eyes	댄스	NULL	NULL	만나고 싶다는 너의 전화에 쉽게 허락하긴 했었지만 처음에 편지를 받을때처럼 순간 하늘까지 날았었어 나란히 걷는게 어색하다며 자꾸 미소 짓던 너였지만 스치는 손끝이 닿는 느낌에 사실 긴장한건 나였었어 아이니 아이니 ha 이런 내 바램을 알고 있니 아이니 아이니 ha 온통 내 맘속을 보채는 건 니 사랑인걸 오늘 나 어땠니 묻고 싶지만 먼저 말해주길 바란거야 사람들 앞에서 자랑하고픈 너의 사람이 난 되고 싶어 너와나 다정한 시간속에서 누굴 마주치는 상상했어 친구들 내곁에 너를 본다면 정말 부럽다고 말할꺼야 아이니 아이니 ha 이런 내 바램을 알고 있니 아이니 아이니 ha 온통 내 맘속을 보채는건 니 사랑인걸 조금더 많은 이유가 되고 싶어 너의 눈속에 맘속에 가만히 다가가 널 향한 나 처럼 온통 나를 채워 놓고 싶어 아이니 아이니 ha 이런 내 바램을 알고 있니 아이니 아이니 ha 온통 내 맘속을 보채는 건 니 사랑인걸  조금더 많은 이유가 되고 싶어 너의 눈속에 맘속에 가만히 다가가 널 향한 나처럼 온통 나를 채워 놓고 싶어 사랑해 사랑해 ha 지금 이대로 난 너무 좋아 사랑해 사랑해 ha 오직 내 가슴을 채울사람 너 하나 뿐야 너 하나뿐야
2000.01.14	Circle	Loving You	Magic Eyes	댄스	한창훈	김영아	touch me touch me baby hold me now kiss me kiss me baby i need your love 왜 널 이제야 만났을까 지금껏 바보였나봐 나의 하늘이 정해준 건 너란걸 난 느껴 괜시리 엉뚱한 남자 소개 받으면 나의 심장은 늘 멎어 있었어 그래 너역시 기대 안했었는데 처음 본순간 난 놀랐어 그냥 아무런 얘기도 서로의 이름도 알수 없는데 내가 기다렸던 사랑이 바로 너란걸 난 느꼈어 처음 나에게 건낸 말 지금껏 어디서 무얼 했냐고 니 사랑도 나를 기다려 온거야 oh love me love me baby 나 이렇게 니 맘을 갖고 싶어 leave me leave me stay me 나 이대로 널 놓지 않을꺼야 조금만 더 다가와봐 얘기 해줄께 영원히 내 맘속에 널 담을꺼라고 touch me touch me baby hold me now kiss me kiss me baby i need your love 처음 느끼는 설레임 너땜에 알게된 작은 떨림들 망설이지 말아 난 눈을 감고 기다려 그 입맞춤 너는 내 손을 잡으며 조금더 아껴줄 사랑이라고 그런 너의 말에 난 더욱 기뻤어 love me love me baby 나 이렇게 니 맘을 갖고 싶어 leave me leave me stay me 나 이대로 널 놓지 않을꺼야 조금만 더 다가와봐 얘기 해줄께 영원히 내 맘속에 널 담을꺼라고 touch me touch me baby hold me now kiss me kiss me baby i need your love love me love me baby 나 이렇게 니 맘을 갖고 싶어 leave me leave me stay me 나 이대로 널 많이 사랑할꺼야
2000.01.14	Circle	Forever	Magic Eyes	발라드	NULL	NULL	그래 괜찮아 눈을 감아 너를 보내줄 준비가 다 됐어 많이 슬프겠지만 그 것쯤 너와의 추억이 전부 잊을수 있게 도와 줄꺼야 니가 사랑했던 그 사람 너무 걱정마 내가 있을테니 너 잃은 아픔을 지울수 있을때까지만 그때까진 함께 있을게 이 세상에 많은 미련이 남아 있다면 나를 위해 남겨둬 그게 편할꺼야 너 힘들게 했던 아픔은 눈을 감는 순간에 모두 사라질 테니 아무 걱정하지마 다른 세상이 힘들때면 가끔 꿈에라도 나를 찾아와 모두 얘기해줘 함께 나눌 수가 있도록 그래야 내맘 편할테니 이 세상에 많은 미련이 남아 있다면 나를 위해 남겨둬 그게 편할거야 사랑하는 만큼 언제나 내 마음엔 영원히 변함없는 친구로 남을꺼야 한번쯤 보고 싶을땐 울어도 되니 너무 보고 싶을땐 워  이 세상에 많은 미련이 남아 있다면 나를 위해 남겨둬 그게 편할꺼야 함께할수 없는 이런날 이해할수 있겠니 너만 혼자 보내 정말 미안해
1998.12.27	Circle	To My Dream	졸업(卒業)	댄스	정희수	신재홍	시원한 바람과 새파란 하늘은 우리의 마음을 들뜨게 해요 어딘가 먼곳에 떠나고픈 마음 Step By Step 하던일 멈추고 설레는 맘으로 어딘가 여행을 떠나가 볼까나 사랑이 숨쉬는 드넓은 바다로 It's All Right 힘겨워 눈물 흘리던 날들은 모두다 지워 버려 앞으로의 많은 날들을 희망으로 채우기 위해 갖고 싶은 조그만 꿈들은 잠시동안 잊어버려 답답했던 마음들 모아서 자유롭게 여행을 떠나요 우리에겐 미래가 있어요 꿈을 이룰 수많은 내일이 있죠 가슴을 크게 펴고 이 노래 불러요 앞을 향해 걷다가 가끔씩 어려움에 견디기 힘들때마다 이노래 함께 불러요 Let's Get Let's Get Star it To My Dream  투명한 모래와 흐르는 바다는 우리의 마음을 해맑게 해요 저넓은 하늘에 펼치고픈 마음 here we go 우리의 간직한 소중한 사랑과 순수한 마음을 잊지말아요 깨어난 꿈들을 한가득 싣고서 To the sea 힘겨워 눈물 흘리던 날들은 모두다 지워버려 앞으로의 많은 날들을 희망으로 채우기 위해 갖고 싶은 조그만 꿈들은 잠시동안 잊어버려 답답했던 마음들 모아서 자유롭게 여행을 떠나요 우리에겐 미래가 있어요 꿈을 이룰 수많은 내일이 있죠 가슴을 크게 펴고 이 노래 불러요 앞을 향해 걷다가 가끔씩 어려움에 견디기 힘들때마다 이 노랠 함께 불러요 Let's get Let's get start It To my Dream
