1990	원타임	Good Love	랩/힙합	['행복한', '파워풀한', '달달한']
1990	원타임	뭘 위한 세상인가	랩/힙합	['아쉬운', '활기찬', '달달한', '추임새많은']
1990	터보	애인이 생겼어요	댄스	['이별', '행복한', '아쉬운', '달달한']
1990	터보	X (The Greatest Love)	댄스	['이별', '달달한']
1990	터보	White Love (스키장에서)	댄스	['이별', '달달한']
1990	에스이에스	Dreams Come True	댄스	['영어', '아쉬운', '달달한']
1990	에스이에스	너를 사랑해	댄스	['달달한', '추임새많은']
1990	Circle	Sweetest Love	댄스	['달달한']
1990	Circle	프로포즈	댄스	['달달한']
1990	Circle	"Welcome To The ""Circle Asia"""	댄스	['아쉬운', '달달한']
1990	Circle	졸업(卒業)	발라드	['영어', '달달한']
1990	Circle	To My Dream	댄스	['행복한', '활기찬', '달달한']
1990	Circle	여행	댄스	['달달한']
1990	Circle	Go! Go! Go!	댄스	['파워풀한', '아쉬운', '달달한', '추임새많은']
1990	R.ef	상심(Ballad Ver.)	발라드	['달달한']
1990	쿨 (COOL)	애상	댄스	['달달한']
1990	쿨 (COOL)	미절 (Misery)	댄스	['활기찬', '달달한', '조용한', '추임새많은']
1990	god	어머님께	발라드	['달달한', '추임새많은']
1990	god	관찰	댄스	['이별', '달달한', '조용한']
1990	코요태	만남	댄스	['파워풀한', '아쉬운', '활기찬', '달달한', '추임새많은']
1990	룰라	기도 (Good)	댄스	['영어', '달달한']
1990	룰라	Moving	댄스	['이별', '행복한', '파워풀한', '달달한']
1990	언타이틀	댄스! 댄스! 댄스!	댄스	['이별', '파워풀한', '영어', '아쉬운', '달달한', '추임새많은']
1990	언타이틀	하얀 사랑	댄스	['행복한', '달달한', '추임새많은']
1990	언타이틀	낮과 밤	댄스	['이별', '활기찬', '달달한']
1990	이글 파이브	Fire	댄스	['이별', '영어', '달달한']
1990	이글 파이브	우리들의 천국 (Remix)	댄스	['활기찬', '달달한']
1990	이글 파이브	Game over	댄스	['달달한']
1990	이글 파이브	내 맘속에	댄스	['달달한']
1990	이글 파이브	Fantasia	댄스	['달달한']
1990	이글 파이브	TV 속의 이별	댄스	['달달한']
1990	이글 파이브	몽중인	댄스	['달달한']
1990	이글 파이브	뭐니	댄스	['달달한']
1990	신화	T.O.P. (Twinkling Of Paradise)	댄스	['행복한', '파워풀한', '영어', '아쉬운', '활기찬', '달달한', '조용한']
1990	신화	Yo! (악동보고서)	댄스	['이별', '영어', '아쉬운', '달달한', '추임새많은']
1990	핑클 (Fin.K.L)	영원한 사랑	댄스	['달달한']
1990	핑클 (Fin.K.L)	자존심	댄스	['이별', '달달한', '조용한']
1990	핑클 (Fin.K.L)	Waiting For You	발라드	['행복한', '달달한']
1990	Y2K	헤어진 후에	록/메탈	['달달한']
1990	Y2K	깊은 슬픔	록/메탈	['달달한']
1990	Y2K	비련	록/메탈	['달달한']
1990	Y2K	부탁이야	록/메탈	['달달한']
1990	클레오	Good Time	댄스	['달달한']
1990	클레오	니가 나를 꼭 사랑할때만	댄스	['달달한']
1990	클레오	연인	발라드	['달달한']
1990	티티마	Prism	댄스	['행복한', '파워풀한', '아쉬운', '달달한', '조용한', '추임새많은']
1990	티티마	My Baby	댄스	['이별', '행복한', '아쉬운', '달달한', '조용한', '추임새많은']
1990	티티마	My Baby	댄스	['행복한', '아쉬운', '조용한', '추임새많은']
1990	티티마	Smile Again	댄스	['달달한']
1990	티티마	Loner	댄스	['행복한', '달달한']
1990	티티마	Come To Me	댄스	['활기찬', '달달한', '추임새많은']
1990	티티마	A+ (A Plus)	댄스	['이별', '달달한']
1990	티티마	Heaven	댄스	['행복한', '달달한']
1990	티티마	Loving	댄스	['달달한']
1990	솔리드	이 밤의 끝을 잡고	발라드	['달달한']
1990	솔리드	천생연분	댄스	['이별', '달달한', '추임새많은']
1990	솔리드	이제 그만 화 풀어요	발라드	['달달한']
1990	태사자	Magic	댄스	['아쉬운', '달달한', '조용한']
1990	태사자	Vanessa	댄스	['행복한', '달달한']
1990	오피피에이	그대야 미안해	댄스	['달달한']
1990	오피피에이	와요와요	댄스	['이별', '달달한', '추임새많은']
1990	베이비복스	Killer	댄스	['이별', '달달한']
1990	클릭비 (Click-B)	Dreamming	댄스 	['달달한']
1990	클릭비 (Click-B)	잊혀진 사랑	댄스	['달달한']
1990	젝스키스	Com' Back	댄스	['이별', '달달한', '추임새많은']
1990	H.O.T.	아이야!	댄스	['영어', '아쉬운', '달달한', '조용한', '추임새많은']
1990	핑클 (Fin.K.L)	루비	발라드	['파워풀한', '달달한']
1990	에스이에스	Twillight Zone	댄스	['아쉬운', '달달한']
1990	에스이에스	Love	댄스	['영어', '달달한']
1990	코요태	실연	댄스	['아쉬운', '달달한']
1990	god	사랑해 그리고 기억해	발라드	['달달한']
1990	god	애수(哀愁)	댄스	['이별', '달달한']
1990	god	Friday Night	댄스	['이별', '파워풀한', '조용한', '추임새많은']
1990	핑클 (Fin.K.L)	화이트 (White)	댄스	['이별', '달달한']
1990	핑클 (Fin.K.L)	나의 왕자님께 (To My Prince)	발라드	['달달한']
1990	핑클 (Fin.K.L)	가면의 시간	댄스	['이별', '달달한', '추임새많은']
2000	밀크	Wait For Me	댄스	['이별', '활기찬', '달달한']
2000	쥬얼리	달콤한 상상	발라드, 댄스	['달달한']
2000	쥬얼리	하늘같은 사랑	발라드, 댄스	['달달한']
2000	샤크라	Why	발라드	['이별', '행복한', '아쉬운', '달달한']
2000	샤크라	결심	발라드	['이별', '달달한']
2000	샤크라	이별징후	발라드	['이별', '달달한', '조용한']
2000	샤크라	기원	발라드	['달달한']
2000	샤크라	한 (Come A Come)	댄스	['이별', '영어', '달달한']
2000	샤크라	사랑징후	댄스	['달달한']
2000	샤크라	Make A Love	댄스	['달달한']
2000	샤크라	Fantasy	댄스	['행복한', '파워풀한', '달달한', '조용한']
2000	샤크라	Champion	댄스	['활기찬', '달달한']
2000	샤크라	Hey U	댄스	['행복한', '달달한']
2000	엑스라지	미안해	발라드	['행복한', '달달한', '추임새많은']
2000	엑스라지	슬픈 약속	발라드	['아쉬운', '달달한']
2000	엑스라지	Deep Down	발라드	['행복한', '달달한']
2000	엑스라지	Window Pain	발라드	['달달한']
2000	엑스라지	No Time To Lose	랩/힙합	['이별', '행복한', '파워풀한', '영어', '아쉬운', '달달한', '조용한']
2000	엑스라지	Why	랩/힙합	['이별', '행복한', '파워풀한', '영어', '아쉬운', '활기찬', '달달한', '조용한']
2000	엑스라지	Rose	랩/힙합	['이별', '활기찬', '달달한']
2000	엑스라지	You	댄스	['이별', '영어', '아쉬운', '달달한']
2000	엑스라지	막상막하	댄스	['이별', '파워풀한', '영어', '달달한', '조용한', '추임새많은']
2000	엑스라지	인연	댄스	['행복한', '달달한']
2000	엑스라지	Sexy Lady	댄스	['행복한', '아쉬운', '달달한', '조용한', '추임새많은']
2000	에스지	Birthday Kiss	발라드	['이별', '행복한', '달달한', '조용한']
2000	에스지	몽유애	발라드	['달달한']
2000	에스지	Love Letter	발라드	['이별', '달달한']
2000	에스지	그대가	발라드	['달달한']
2000	에스지	My Love Song	발라드	['행복한', '달달한']
2000	에스지	White	발라드	['달달한', '조용한']
2000	에스지	내가 꿈꾸는 세계	발라드	['달달한']
2000	에스지	누구야 (Original Ver.)	댄스	['달달한']
2000	에스지	Chaos	댄스	['행복한', '달달한']
2000	에스지	쉿 (Original Ver.)	댄스	['이별', '달달한']
2000	에스지	누구야 (World Mix)	댄스	['달달한']
2000	에스지	Eraser = Born To Kill (Club Ver.)	댄스	['달달한']
2000	에스지	쉿 (Zipecher Mix)	댄스	['이별', '달달한']
2000	에스지	누구야 (Who Mix)	댄스	['달달한']
2000	에스지	Outro (슬픈 눈)	댄스	['달달한', '조용한']
2000	샤크라	Hey U	발라드, 댄스	['행복한', '달달한']
2000	샤크라	한	발라드, 댄스	['영어', '달달한']
2000	파파야	배려	발라드	['이별', '달달한']
2000	파파야	있을 때 잘하기	댄스	['달달한']
2000	파파야	탐	댄스	['이별', '달달한', '조용한']
2000	파파야	Smile Smile	댄스	['아쉬운', '달달한']
2000	파파야	내 얘길 들어봐	댄스	['달달한']
2000	파파야	꼭 약속해	댄스	['달달한', '조용한', '추임새많은']
2000	파파야	Special	댄스	['이별', '파워풀한', '달달한', '추임새많은']
2000	파파야	바람끼	댄스	['이별', '달달한']
2000	파파야	가면	댄스	['행복한', '달달한']
2000	파파야	있을 때 잘하기	댄스	['달달한']
2000	파파야	Special (Remix)	댄스	['이별', '파워풀한', '달달한', '추임새많은']
2000	샤모니	바리향	발라드, 댄스	['달달한']
2000	샤모니	성실	발라드, 댄스	['달달한']
2000	샤모니	기원	발라드	['달달한']
2000	쥬얼리	몽	댄스	['이별', '달달한']
2000	샤크라	Lonely Christmas	발라드	['활기찬', '달달한']
2000	샤크라	Christmas 시리즈	발라드	['이별', '달달한', '추임새많은']
2000	샤크라	Amazing Grace	발라드	['이별', '행복한', '파워풀한', '아쉬운', '달달한', '조용한']
2000	샤크라	석별의 정	발라드	['활기찬', '달달한']
2000	샤크라	상제리제에 내린 축복	댄스	['이별', '달달한']
2000	샤크라	루돌프 사슴코	댄스	['달달한', '조용한']
2000	샤크라	고요한 밤	댄스	['이별', '달달한', '추임새많은']
2000	샤크라	Santa Claus Is Coming To Town	댄스	['조용한']
2000	샤크라	Chakra X-Mas	댄스	['달달한', '추임새많은']
2000	샤크라	Feliz Navida	댄스	['영어', '활기찬']
2000	샤크라	뒷북치는 소년	댄스	['이별', '달달한', '추임새많은']
2000	샤크라	Hey U!	댄스	['행복한', '달달한']
2000	보이 클럽	Always	댄스	['행복한', '달달한']
2000	보이 클럽	다시	댄스	['달달한']
2000	샤크라	그대라면... (빌어요)	발라드	['달달한']
2000	샤크라	우리들의 이야기	발라드	['행복한', '아쉬운', '달달한', '추임새많은']
2000	샤크라	끝 (End)	댄스	['달달한']
2000	샤크라	아니야	댄스	['아쉬운', '달달한']
2000	샤크라	사랑이여 (베사메무초)	댄스	['달달한']
2000	샤크라	용 기	댄스	['행복한', '파워풀한', '영어', '달달한', '조용한', '추임새많은']
2000	샤크라	Dance Queen	댄스	['이별', '행복한', '달달한', '추임새많은']
2000	샤크라	내 느낌!	댄스	['이별', '달달한']
2000	샤크라	한 번만 더	댄스	['달달한']
2000	샤크라	Oh! My Boy	댄스	['달달한']
2000	샤크라	주연은 너와 나	댄스	['달달한']
2000	쥬얼리	이젠	발라드	['이별', '달달한']
2000	쥬얼리	소나기	발라드	['달달한']
2000	쥬얼리	하늘같은 사랑	댄스	['달달한']
2000	쥬얼리	사랑해	댄스	['이별', '달달한']
2000	쥬얼리	달콤한 상상	댄스	['달달한']
2000	쥬얼리	작은 바램	댄스	['이별', '아쉬운', '달달한']
2000	쥬얼리	Say	댄스	['이별', '행복한', '파워풀한', '아쉬운', '달달한']
2000	쥬얼리	Heart	댄스	['아쉬운', '달달한']
2000	쥬얼리	Say Yes	댄스	['파워풀한', '영어', '달달한']
