19970401	룰라	100일째 만남	mixed	댄스	0	강은경	박근태	서울인 프로덕션	지금 이순간이 얼마나 소중한지 아름다운 만남이 얼마나 소중한지 후회도 할거야 지금 이 순간을 슬픈 내 마음을  오늘을 기념하려 자릴 마련했어 우리 만난지 백일째날 내 맘을 보일때도 이제 된것같아 그래 이만큼 널 사랑해  생각도 못했는지 놀란 네 눈빛이 왠지 기쁘게 해 나 지금 망설이면 너를 놓칠까봐 사실 초조했어 걱정도 하지만 이젠 알아 너의 맘도 나에게로 이미 향해있는걸 오늘을 기념하려 자릴 마련했어 우리 만난지 백일째날 내 맘을 보일때도 이제 된것같아 그래 이만큼 널 사랑해 모처럼 큰맘먹고 너를 위해서 가진돈 모두털어 선물을 샀어 어떤걸 좋아할지 모르겠지만 그래도 네마음엔 들었으면 좋겠어 난 처음으로 여자에게 선물하는 내맘이 왜 이렇게 어색하고 쑥스러운지 몰라 디기디 디기디 디기디 디기디 간직하고 있어줘 디기디 디기디 디기디 디기디 그게 나인것 처럼 디기디 디기디 디기디 디기디 너를 지켜줄꺼야 디기디 디기디 디기디 디기디 항상 너의 곁에서
19970401	룰라	날개 잃은 천사	mixed	댄스	0	이건우	최준영	서울인 프로덕션	쉽게 찾을 수가 있는데 내 마음속에 있는데 조용하게 눈을 감고 생각하면 알수있어 천사를 찾아 방황하는 나의 예전의 그모습 찾아 샤바 아 그럴꺼야 나를 아낄려고 굳이 내게 말 안하고 멀리 떠나갔던가 아 그럴꺼야 나를 아낄려고 굳이 네게 말안하고 멀리 떠나갔던가 아 그럴꺼야 나를 아낄려고 굳이 네게 말안하고 멀리 떠나갔던가 아 그럴꺼야 나를 아낄려고 굳이 네게 말안하고 멀리 떠나갔던가 천사를 찾아 샤바 샵사바 천사를 찾아 샤바 샵사바 천사를 찾아 천사를 찾아 헤 메이지 잃어버림 내 모습을 찾아 샤바 샵샤바 오 이렇게 많은 사람들이 네게 친해지려 할 때 네가 싫고 넌 키도 작고 차도 없다했지 난 오 이런 저런 조건 조건따지다 보니까 진실한 사랑의 의미 의미 도대체가 도대체가 찾을수가 없어 쉽게 찾을 수가 있는데 내 마음속에 있는데 조용하게 눈을 감고 생각하면 알수있어 천사를 찾아 방황하는 나의 예전의 그모습 찾아 샤바 나 이제 알아 혼자된 기분을 그건 착각이었어 느낄수 있니 사랑의 시작은 외로움의 끝인걸 언제라도 넌 내가 원한 것을 다 줄듯 보였고 샤바 삽사바 변덕스러운 내 기분 맞추려 고민도 하고 사바 삽사바 하지만 너의 고마웠던 사랑을 난 당연한 듯 생각했었던 거야 나 이제 알아 혼자된 기분을 그건 착각이었어 느낄수 있니 사랑의 시작은 외로움의 끝인걸 - 간 주 중 - 쉽게 찾을 수가 있는데 마음속에 있는데 조용하게 눈을 감고 생각하면 알 수있어 천사를 찾아 방황하는 나의 예전의 그 모습 찾아 샤바 나 이제 알아 혼자된 기분을 그건 착각이었어 느낄수 있니 사랑의 시작은 외로움의 끝인걸 언제라도 넌 내가 원한 것을 다 줄듯 보였고 사바 삽사바 변덕스러운 내 기분 맞추려 고민도 하고 사바 삽사바 하지만 너의 고마웠던 사랑을 난 당연한 듯 생각했었던 거야 나 이제 알아 혼자된 기분을 그건 착각이었어 느낄수 있니 사랑의 시작은 외로움의 끝인걸 나 이제 알아 혼자된 기분을 그건 착각이었어 느낄수 있니 사랑의 시작은 외로움의 끝인걸 아 그럴꺼야 나를 아낄려고 굳이 내게 말 안하고 멀리 떠나갔던가 사바 삽사바
19951001	쿨 (COOL)	슬퍼지려 하기 전에	mixed	댄스	40	최준영	최준영	쿨컴퍼니	나 가끔씩 그대 생각을 할 때마다 나 가끔 그대 생각을 할때마다 늘 가까운 듯 멀게만 느껴지는데 늘 가까운 듯 멀게만 느껴져 이렇게 널 만날 때엔 날 사랑 한다지만 뒤돌아서면 왠지 슬픈 예감만이 너무도 변해버린 모습은 내게 너무도 변해버린 모습은 내게 말할 수 없는 아픔을 전해 주지만 그러는 너 이제 그만 힘들어해 나 그런 너의 맘을 이해할 수 있어 오 나를 바라보는 그대 눈빛 말하지 않아도 우리의 마지막을 난 준비하려 해 오 나의 사랑을 속여가며 웃음지려 한건 뒤돌아 흘릴 눈물 눈물 때문이야 워우어 그대 나에게 주었던 사랑 그보다 더 행복한 건 내겐 없었어 워우워 그래 나 이젠 널 떠나보내 줄게 더이상 슬퍼지려하기 전에 너와 했던 추억들은 이제 모두 모두 멀어지고 마는거야 오직 나만 사랑한단 그 말들은 이제 거짓이란 걸 난 알아 돌이킬 순 없는거니 너와 했던 많은 시간들이 슬퍼져 나 이렇게 태연하게 웃어 보이지만 One Two Three Go 오 나를 바라보는 그대 눈빛 말하지 않아도 우리의 마지막을 난 준비하려 해 오 나의 사랑을 속여가며 웃음지려 한건 뒤돌아 흘릴 눈물 눈물 때문이야 워우어 그대 나에게 주었던 사랑 그보다 더 행복한 건 내겐 없었어 워우워 그래 나 이젠 널 떠나보내 줄게 더이상 슬퍼지려하기 전에
199901	쿨 (COOL)	애상	mixed	댄스	1	이승호	윤일상	쿨컴퍼니	알잖아 너를 이토록 사랑하며 기다린 나를 뭐가 그리 바쁜지 너무 보기 힘들어 넌 도대체 뭐하고 다니니 그게 아냐 이유는 묻지마 그냥 믿고 기다려 주겠니 내게도 사랑을 위한 시간이 필요해 널 받아들일수 있게 일부러 피하는거니 삐삐쳐도 아무 소식없는 너 싫으면 그냥 싫다고 솔직하게 말해봐 말리지마 내 이런 사랑을 너만 보면 미칠것 같은 이맘을 누가 알겠어 웨딩드레스 입은 네 곁에 다른 사람이 난 두려워 나보다 더 멋진 그런 남자 네가 만날까봐 아니야 그렇지 않아 정말 너 하나뿐야 속는셈 치고 한번 믿어봐 내눈에는 너무 이쁜 그녀를 자랑스레 친구에게 보여줬지 친구 내게 미안하다며 그녀 얘길 싸그리 다했지 그녀 많은 남자중에 친구만도 여러명이야 말도안돼 믿을 수없어 혹시 쌍둥이 우연히 너를 보았지 다른 남자 품안에 너를 한번도 볼수 없었던 너무 행복한 미소 내 사랑은 무너져 버렸어 그게 아냐 변명이 아니라 그 남자는 나완 상관없어 잠시 나 어지러워서 기댄것 뿐이야 날 오해하진 말아줘 나역시 많은 여자들 만났다가 헤어져도 봤지만 한꺼번에 많은 여자를 만난적은 없었어 네가 뭔데 날 아프게 하니 너 때문에 상처 돼버린 내 사랑 이제 다시는 너의 헛된 만남도 나 같은 사람 없을껄 난 두려워 나 역시 다시는 이런 사랑 할 수 없을까봐 사랑까지는 바라지도않을게 네 곁에 항상 있게만 해줘
19970701	쿨 (COOL)	해변의 여인	mixed	댄스	1	이승호	윤일상	쿨컴퍼니	와우 여름이다 summertime i wanna let me sea the summertime 이게뭐야 이여름에 방안에만 쳐박혀있어 안되겠어 우리 그냥 이쯤에서 헤어져버려 내품에서 흘린 눈물 너 만큼 나 힘이 들었어 잃어버린 너의 미소 찾을수 없을까 안녕하고 돌아서는 그건 아니잖아 사랑을 위한 여행을 하자 바닷가로 빨리 떠나자 야 야 야 야 바다로 그동안의 아픔들 그속에 모두 버리게 이게 아니야 우린 사랑했잖아 이젠 다신 눈물없는 사랑으로 만들어봐 우 와뚜와리와리 사랑하는 연인들이 바닷가를 걷고 난 쓸쓸히 바닷가를 혼자 걸어 갈때 앗 나처럼 혼자걷는 여잘보게 됐고 난 그뒤를 하염없이 쫓아가게 됐어 어디갔어 이밤중에 도대체가 이해가 안돼 여기까지 여행와서 나만 혼자 내버려두니 해변에서 만난여인 많은 얘길 들려주었지 잃어버린 사랑으로 여기에 왔다고 돌아가면 나 역시도 혼자 될꺼라고 새벽이 오는 바다에 앉아 얘길 했지 해변의 여인 야야야야 그녀와 떠오르는 태양을 우리는 함께 본거야 기다리지마 이제서야 만났어 이제다시 이별없는 사랑으로 만들거야 우 와뚜와리와리 해변의 여인 너와 함께 다시 돌아가는 길에 보았지 예전의 그녀 멋진 자동차에 어떤 남자와 함께 있는걸
19961101	쿨 (COOL)	운명	mixed	댄스	5	이승호	윤일상	쿨컴퍼니	어느날 우연히 그사람 본 순간 다리에 힘이 풀려 주저 앉고 말았지 그토록 애가 타게 찾아헤맨 내 이상형 원 투 쓰리 포 왜 하필 이제야 내 앞에 나타나게 된거야 어 그토록 애타게 찾아 헤맬때는 없더니 어디서 무얼했어 혼자가 힘들어 곁에 있던 여자 친구가 이제는 사랑이 돼버렸잖아 운명같은 여잘 만나서 이젠나를 떠나 가라고 그녀에게 말해 버리면 보나마나 망가 질텐데 그렇다고 그애 때문에 그녈다시 볼 수 없게 돼버리면 나도 역시 망가질껀 뻔한데 이야이야 이야이야 정말 답답해 짜증이나 어떡해야 해 둘다 내 곁에 있을 수는 없는 거 잖아 정말 화가나 그 누구도 버릴 순 없어 차라리 이럴땐 남자가 되고 싶어 나도 아 햄릿 처럼 지금 죽는 거냐 사는거냐 그것이 문제라면 차라리 나을지몰라 이얼싼스 세상에 누구도 나보다 바쁜사람 없을껄 동시에 두여자 만난다는 것이 이렇게 힘든줄 몰랐었어 어쨌든 그때는 여자 복이 터진 것처럼 행복한 나날을 보냈던거야 한번 봤던 영화 또 보고 했던 얘기 다시 또하고 저녁 식사 두번 했더니 왜그렇게 헷갈리던 지 같은 편지 적어 보냈지 며칠 후에 날벼락이 떨어졌어 겉과 속에 이름 틀렸었나봐 이야이야 이야이야 정말 답답해 짜증이나 어떡해야해 둘다 똑같이 사랑할 순 없는 거 잖아 정말 이러다 둘다 모두 놓칠것 같아 차라리 이럴땐 남자가 되고 싶어
19951001	쿨 (COOL)	작은 기다림	mixed	댄스	15	정세희	최준영	쿨컴퍼니	널 이렇게 보내 줄 수 밖에 없었어 나 후회할 지도 모른 채 끝없이 다가오는 너와의 기억을 난 잊으려고 차마 눈을 감았어 널위해 한번도 눈물 보인적이 없었어 내 눈물이 네게는 아픔인걸 알고 있기에 하지만 이젠 네가 있는 어디에서도 너를 느낄 수 없어 난 슬퍼져 혼자라는 생각 때문에 힘들때면 뒤를 돌아봐 나는 언제나 여기 서 있을게 혼자 가는 길이 힘들어 쉬고싶을땐 나를 한번 생각해봐줘 떠나라는 그말은 하지마 차라리 내가 싫어졌다고 말을해줘 뒤돌아 흘릴 눈물 네 마음을 난 알아 이제는 나도 정말 어쩔 수가 없잖아 아 지금 문득 거리에서 들려오는 예전에 네가 들려주고 불러주던 그 노래 내 기억속에 언제나 가장 아름다운 너를 나에게서 지울 수가 없었어 서로를 위해 우린 잠시 멀리 떨어져 있는거라 말해도 잊을 수가 없을테니까 지금 떨리는 내 마음을 너는 잘 알고 있을거야 그래서 난 슬퍼져 혼자라는 생각때문에 힘들때면 네 뒤를 돌아봐 나는 언제나 여기 서 있을게 혼자 가는 길이 힘들어 쉬고 싶을땐 나를 한번 생각해봐 언제까지 너와 함께 있으니 그리운 추억에 힘들때면 네 뒤를 돌아봐 나는 언제나 여기 서 있을게 혼자 가는 길이 힘들어 쉬고 싶을땐 나를 한번 생각해봐줘
199901	쿨 (COOL)	미절 (Misery)	mixed	댄스	5	이승호	박해운	쿨컴퍼니	누가 좀 나를 도와 주세요 제발 한번만 날 살려주세요 이러다가 정말로 제 명에 죽지 못할것 같아요 내가 어디있는지 내가무엇을 하고있든지 나의 여자친구는 어떻게 알고 귀신같이 나타나 보고싶어 그랬어 너를 너무 사랑하니까 함께 있고 싶은데 그런 적이 없잖아 착각하지 좀마 우린 그냥 사귀는 친구일 뿐이잖아 물론 친구보다 조금은 더 특별한 사인건 인정해 사랑이라는 건 소유할 수 없는데 왜 나를 괴롭혀 괴로워 하는 니가 더 오히려 이상해 미저리 미저리 무서워 내 청춘을 돌리도 내 미래를 뚫어줘요 전생에 무슨죄로 이렇게 너를 만나 고생바가지야 오리아리 알라리 알라리요 조금만 나와 연락 안돼도 발칵 세상이 난리가 나지요 우리집의 가족들 내 친구 모두 그녀가 통화해 너무한다 싶어서 한번 이렇게 또 물어보았죠 뭐가 되고 싶냐고 그녀의 대답 나의 그림자래요 알고 있어 니맘을 이런 내가 귀찮아지는 걸 하지만 어쩔 수 없어 너를 버릴 순 없어 싹뚝 끊어버려 가위처럼 어긋난 우리의 인연들을 싹뚝 끊어버려 우리 처음 만났던 시간을 모두 다 자유 그것까진 바라지도 않을게 잠만 좀 재워줘 그러지 말고 모든걸 업보라 생각해 도와줘요 살려줘요 사는게 사는게 아니예요 그녀 괴롭힘에 친구들도 이제는 연락조차 안해요 정말 이리저리 뛰어봤자 그녀의 손바닥 안인걸 언젠가 알게 될거야 힘든 내 사랑을
199804	쿨 (COOL)	또자-쿨쿨	mixed	댄스	44	한경혜	박해운	쿨컴퍼니	우리 모두 쿨 우리 같이 쿨 다 같이 예 예 오늘도 늦은 너 나와 약속에 온갖 변명 다 해도 이유를 아는걸 잠을 많이 자야만 미인 된다고 도대체 넌 얼마나 예뻐질 건지 난 미인이란 이목구비 상관없어 했지 진짜 미인이란 마음 곱고 피부 고운 거야 잠을 많이 자야 모공 수축이 되고 피부가 고와져야 예뻐진당께 정말 말도 안돼 해도 이건 너무해 하루를 모두 잠을 자도 너에겐 모자라 오예 쿨 오예 쿨 잠만 자니 틈만나면 언제나 아니야 아니야 아니었어 나는 잠시 생각한 거야 오늘도 기다려 너와 약속에 삼십 분은 어느새 기본이 되고 어쩌다가 딱 한번 내가 늦으면 약속이란 지켜야 하는거라고 넌 잠 많은게 언제나 큰 문젯거리 였지 약속 시간만은 지켜야지 매번 지각 너를 계속해서 만나야 할지 고민됐어 널 집 앞에서 깨워도 다 온줄도 몰라 정말 말도 안돼 해도 이건 너무해 하루를 모두 잠을 자도 너에겐 모자라 오예 쿨 오예 쿨 잠만 자니 틈만 나면 언제나 아니야 아니야 아니었어 나는 잠시 생각한 거야 즐거웠었지 널 기다리는게 이제 끝났어 내 인내심은 나는 변했어 니가 만든 이별 또 자 오예 쿨 오예 쿨 잠만 자니 틈만나면 언제나 아니야 아니야 아니었어 나는 잠시 생각한 거야
19961101	쿨 (COOL)	루시퍼의 변명	mixed	댄스	35	장경아	박정원	쿨컴퍼니	떼어낼 수 없었어 껌처럼 달라붙은 내안의 욕망 자기과시 예 잘난 사람속에서 난 나를 지켜야 했어 그래서 남은 건 본능이야 멋대로 내버려둬 누구도 상관없어 지금 여기에 가득차 있는 자기 혼자만의 관념들 두려움 따윈 없어 더 이상 그 무엇도 누구를 탓할 기준은 없어 그건 나의 선택일뿐 배신은 성공의 다른 이름 양심의 가책은 없겠지 니가 내 위에 설 순 없어 나를 욕하지마 가난함 앞에서는 사랑도 무가치 하다고 쇼윈도 위에 진열하듯 너 자신을 걸어 TV에서도 말하지 지루한 상식을 벗어나 남의 애인이라 해도 내 맘에 들어오면 멋대로 내버려둬 누구도 상관없어 지금 여기에 가득차 있는 자기 혼자만의 관념들 두려움 따윈 없어 더 이상 그 무엇도 누구를 탓할 기준은 없어 그건 나의 선택일뿐 떼어낼 수 없었어 껌처럼 달라붙은 내안의 욕망 자기과시 예 잘난 사람속에서 난 나를 지켜야 했어 그래서 남은 건 본능이야 가난함 앞에서는 사랑도 무가치 하다고 쇼윈도 위에 진열하듯 너 자신을 걸어 TV에서도 말하지 지루한 상식을 벗어나 남의 애인이라 해도 내 맘에 들어오면 멋대로 내버려둬 누구도 상관없어 지금 여기에 가득차 있는 자기 혼자만의 관념들 두려움 따윈 없어 더 이상 그 무엇도 누구를 탓할 기준은 없어 그건 나의 선택일뿐 멋대로 내버려둬 누구도 상관없어 잘해왔다고 믿어온 그대 후회 따윈 하진 않겠지 이제는 행복한가 그대로 만족한가 혼자 남겨질 미래까지도 그건 너의 선택일뿐
19970701	쿨 (COOL)	송인(送人)	mixed	발라드	31	장대성	박근태	쿨컴퍼니	세상엔 많은 사람이있는걸 알아 하지만 너를 대신 해줄 수 없는걸 알아 이 세상에서 한 사람만 사랑하길 그 역시 나이기를 원했던 네맘 다 알아 널 알고 있어 아무말 하지마 야위어 가는 너의 얼굴을 보면서 눈물만 흘리는 나를 이해해 줘 얼마후엔 너를 먼저 보낼 마지막 내 부탁을 들어줄 수 있니 그곳엔 너와 함께 할 내가 없을테니 조금만 참고 기다려주길 바래 오늘까지만 행복한 것을 난 알아 내일은 니가 없는 세상을 살아야함을 견딜 수 없을 거라고 생각해 널 따라 내가 갈거란 사실을 알면서 화만 내려는 너의 맘을 알아 얼마후엔 너를 먼저 보낼 마지막 내 부탁을 들어줄 수 있니 그곳엔 너와 함께할 내가 없을테니 조금만 참고 기다려주길 바래 자신없어 널 대신 사랑할 사람을 만나야 하는게 난 두려워 내곁에 있는 그 날까지 맘에 없는 말 제발 하지마 나의 뜻대로 할께
19960801	터보	Love Is... (3+3=0)	male	댄스	5	이승호	윤일상	더 터보 컴퍼니	우린 6년 전에 만났지 널 사랑하게 됐어 내 마음을 숨긴 채 널 따라 다녔었지 내 친구는 나를 위해 애썼고 마침내 내 사랑을 3년만에 고백하게 됐어 처음 만났을때 첫눈에 반한다는 그 말을 그때야 알게 되었어 눈이 부시도록 아름다워 너의 눈빛조차 쳐다볼 수 없었지 너를 만나면 아무 말 못하고서 애매한 담배만 피워댔고 너와 헤어지고 나서야 못 다한 말들을 후회 했어 세월 흘러가서 3년 되던 날 나 얼마나 너를 사랑 하는지 그때서야 힘겨운 고백을 했어 아무 대답 없이 앉아만 있던 너 무슨 얘기라도 해주길 바랬어 한참 지난 후에 어렵게 꺼낸 말 너도 나를 좋아한다는 그 말 나를 친구로써 좋아는 하지만 사랑 느낀적은 없다고 영원히 좋은 친구로만 남아 사랑은 하지 말자고 그 말 듣자 마자 군대를 가 버렸던 거야 친구에게 널 맡기고 내 자릴 비웠지 둘은 면회 왔었고 믿었지 그러나 내 친구와 약혼했고 나만 이제 혼자야 다행일지 몰라 이런 일들이 널 맡겨논 가장 친한 친구가 네게 생긴 새로운 사랑 이란게 혹시 다른 남자 사랑을 했다면 다신 너를 볼 수가 없을 테니까 가장 친한 친구 애인이 됐으니 니가 행복한 걸 볼 수 있잖아 친군 내 앞에서 미안해 하지만 나는 아무렇지 않은 걸 어차피 너의 곁에 남은 채로 너만을 사랑 할테니
19960801	터보	Twist King	male	댄스	1	이승호	주영훈	더 터보 컴퍼니	Let's twist Come on a people on your big Come on a people in the air You know you gotta be your ware You gotta mope You gotta group U no Dost Crass Quai Quai 바바바 Everybody Dance 춤을 춰봐 모든걸 잊고 세상속에 답답했던 일 벗어버려 소리 높여봐 고함을 질러버려 Everybody Dance 세상살이 걱정하지마 음악속에 몸을 맡긴채 트위스트킹 예 가슴이 답답하면 우리처럼 춤을 춰봐 신나게 추는거야 비벼대고 흔들어 대고 마루바닥 비닐장판 운동화든 맨발이든 상관말고 추는거야 리듬속에 몸을 실어 시원하게 바람을 맞았다면 나와 함께 춤을 춰 되는 일이 없다고 투덜 투덜 대지말고 춤을 춰 매일 지친 하루의 두려움 나를 힘겹게 할때면 사랑하는 연인들의 입맞춤보다 더 짜릿한 춤을 춰봐 바바바 Everybody Dance 춤을 춰봐 모든걸 잊고 세상속에 답답했던 일 벗어버려 소리 높여봐 고함을 질러버려 Everybody Dance 세상살이 걱정하지마 음악속에 몸을 맡긴채 트위스트킹 예 Come on a people on your big Come on a people in the air You know you gotta be your ware you gotta mope You gotta group U no Dost Crass Quai Quai 세상이 이 리저리 꼬였다고 열받지마 사랑이 떠났다고 슬퍼하고 노여워마 나처럼 히프 허리 머리 모두 흔들어대고 다같이 좌로 우로 리듬속에 몸을 실어 길을 걷다 음악이 들려오면 무조건 춤을 춰 상관치마 난 이제 누가 뭐라해도 춤을 출거야 매일 지친 하루의 두려움 나를 힘겹게 할때면 사랑하는 연인들의 입맞춤보다 더 짜릿한 춤을 춰봐 바바바 Everybody Dance 춤을 춰봐 모든걸 잊고 세상속에 답답했던 일 벗어버려 소리 높여봐 고함을 질러버려 Everybody Dance 세상살이 걱정하지마 음악 속에 몸을 맡긴채 트위스트킹 Everybody 지금은 음악이 너무 작은 것 같아 볼륨을 찢어지게 높여줘 더덕 더덕 붙어있는 세상의 찌꺼기를 털어내고파 아름다운 세상 사랑 하고 싶어 나처럼 손뼉치며 춤을 춰봐 또 다른 환상이 보여 가슴까지 시원한 춤추는거야 춤추는 우린 모두 다 Twist King 예
19950701	터보	나 어릴 적 꿈	male	댄스	6	이승호	주영훈	더 터보 컴퍼니	워 워워워 워워워 워우워 워워워 워워워  너를 나만에 여자로 만들겠다는 꿈이 생긴거야 어떤 어려움이 있더라도 이룰꺼야  늘 내가 키워왔던 소중했던 내 꿈은 우리 아빠 좋아하던 대통령 음 그 꿈이 나와 같은 친구 있었지만 난 좋아 꿈이 대통령 이었다는게 나에 꿈을 위해 공부 많이 많이 했지 대통령 사진까지 걸어놨지 그런 내가 너를 처음 본 순간 내 꿈은 확 바뀌었어 처음 너를 보는 순간 나는 알게 됐지 내가 찾던 꿈이라는 걸 처음 널 본 그 느낌이 나에 모든 것을 바꾸기에 충분했었지 이젠 나에게 주어진 새로운 꿈만 간직하고 싶어 너를 위해서만 몰두하며 살아가고 싶어 너를 나만에 여자로 만들겠다는 꿈이 생긴거야 어떤 어려움이 있더라도 이룰거야 이룰거야 워 워워워 워워워 워우워 워워워 워워워 워우워 워워워 워워워 워우워 워워워  정말 이제 나는 포기했어 내가 대통령이 되려했던 그 꿈을 온 국민을 책임지는 것보단 한 여자를 책임지는 남자이고 싶어 그래 이런 나를 싱겁다고 생각하지마 이여자는 그 만큼에 가치가 있어 여잔 대단하긴 대단한가봐 확 꿈이 바뀌었으니까 처음 너를 보는 순간 나는 알게 됐지 내가 찾던 꿈이라는 걸 처음 널 본 그 느낌이 나의 모든 것을 바꾸기에 충분했었지 이젠 나에게 주어진 새로운 꿈만 간직하고 싶어 너를 위해서만 몰두하며 살아가고 싶어 너를 나만의 여자로 만들겠다는 꿈이 생긴거야 어떤 어려움이 있더라도 이룰거야 이룰거야 워 워워워 워워워 워우워 워워워 워워워 워우워 워워워 워워워 워우워 워워워
19950701	터보	검은 고양이 네로	male	댄스	8	홍현걸	외국 곡	더 터보 컴퍼니	아찌야 너랑 나랑 결혼할래 응 네살박이 그 꼬마가 내게 청혼했어 정말로 나는 너무너무 우스워서 넌 어려서 안돼 했더니만 글쎄 서럽게도 내팔에 매달려서 엉엉 우는거야 허허 그래서 나는 싹싹빌며 달랬었지 손가락에 엄지로 도장 찍으며 그대는 귀여운 나의 검은 고양이 새빨간 리본이 멋지게 어울려 그러나 어쩌다 토라져 버리면 얄밉게 할퀴어서 마음 상해요 검은 고양이 네로 네로 네로 귀여운 나의 친구는 검은 고양이 검은 고양이 네로 네로 네로 이랬다 저랬다 장난 꾸러기 랄랄랄랄랄랄랄라 담배를 피면 빨리죽지 응 하면서 화내는 산소같은 꼬마 아찌는 내가 하기 나름이야 하면서 애교떠는 여우같은 꼬마 내일부턴 글쎄 유치원에 갔다 매일 휴 놀러오겠다며 나의 신부 흉내내는 꼬마 너무 귀여워서 땁다라 답따 안아 주고파 멋쟁이 그대가 사뿐히 걸어가면 무서운 고양이 뒤따라와요 달콤한 꼬임에 속아서 간다면 후회를 한다해도 나는 몰라요 검은 고양이 네로 네로 네로 귀여운 나의 친구는 검은 고양이 검은 고양이 네로 네로 네로 이랬다 저랬다 장난 꾸러기 검은 고양이 네로 네로 네로 귀여운 나의 친구는 검은 고양이 검은 고양이 네로 네로 네로 이랬다 저랬다 장난꾸러기 랄랄랄랄랄랄랄라 랄랄랄랄 랄랄랄랄 랄랄랄라라라
19960801	터보	어느 째즈바	male	발라드	15	한진우	안정훈	더 터보 컴퍼니	지난 시간들이 다시는 오지 않을 것을 알지만 아직도 너의 기억 그대로 인데 아픈 상처들을 안고서 살아갈순 있지만 지우긴 너무나 힘들어 나는 오늘밤 니 생각에 술 마시고 이 비가 오는 길거릴 나 홀로 방황하고 있다 재작년 이 맘때쯤 너와 함께 언제나 즐거웠던 어느 째즈바에 갔다 너무나 슬픈 음악 선율과 담배 연기 희뿌연 구석 자리로가 앉아 너를 생각한다 이 어둔 조명아래 마치 마치 니가 웃고 앉아있을 듯한 착각을 느낀다 이제 슬퍼하진 않을거야 내 맘 속엔 없으니 시간이 모든것을 해결하겠지 너를 알기 전 나는 항상 혼자였으니 같은 하늘 아래 살면서 서로 외면해야만 하는 우리가 너무 나도 고통스러워 이미 남의 사랑 돼버린 현실속을 나 홀로 쓸쓸히 살아가야해 너와 헤어져 지낸지도 언1년 너 항상 행복하길 축복하며 빌어주고 있다 수많은 어둔밤을 잠 못 이루면서 나 오직 너의 대한 생각 뿐이다 너 또한 나에 대한 지난 아픈 깊은 추억들 마음 깊이 그리워할지 무척 궁금하다 나 이젠 우연인지 필연인지 가끔 널 보더라도 웃어줄 수 있는데 이제 슬퍼하진 않을거야 내 맘속엔 없으니 시간이 모든것을 해결하겠지 너를 알기 전 나는 항상 혼자였으니 같은 하늘 아래 살면서 서로 외면해야만 하는 우리가 너무 나도 고통스러워 이미 남의 사랑 돼버린 현실속을 나 홀로 쓸쓸히 살아가야해 지난 시간들이 다시는 오지 않을 것을 알지만 아직도 너의 기억 그대로 인데 아픈 상처들을 안고서 살아갈순 있지만 지우긴 너무나 힘들어 같은 하늘 아래 살면서 서로 외면해야만 하는
1997	터보	회상 (December)	male	발라드	3	이승호	윤일상	더 터보 컴퍼니	겨울 오면은 우리 둘이서 항상 왔었던 바닷가 시린 바람과 하얀 파도는 예전 그대로였지만 나의 곁에서 재잘거리던 너의 해맑던 그 모습 이젠 찾을 수 없게 되었어 아무도 없는 겨울의 바닷가 너무나 슬퍼 보인다고 우리가 바다 곁에서 친구가 되자고 내 등에 숨어 바람을 피할 때 네 작은 기도를 들었지 언제나 너의 곁에 우리 항상 함께 해달라고 거친 파도가 나에게 물었지 왜 혼자만 온거냐고 넌 어딜갔냐고 보이지 않니 나의 뒤에 숨어서 바람을 피해 잠을 자고 있잖아 따뜻한 햇살 내려오면 깰거야 조금만 기다려 다시는 너를 볼수 없을거라는 얘기를 차마 할순 없었어 하지만 나도 몰래 흘린 눈물 들킨거야 그녈 절대로 찾을 수 없다고 나를 스쳐갔던 바람이 말했나봐 어딜가도 그녀 모습 볼수가 없다고 내게 말했나봐 어디가냐고 말을 하라고 자꾸만 재촉하던 바닷가 결국엔 나처럼 눈물이 되고야 말았어 하얗게 내린 바다의 눈물로 니 모습 만들어 그 곁에서 누워 니 이름을 불러 봤어 혹시 너 볼까봐 녹아 버릴까 걱정이 됐나봐 햇살을 가린 구름 떠나지 않잖아 너 없는 바다 눈물로만 살겠지 거칠은 파도 나를 원망하면서 너없이 혼자 찾아오지 말라고 널 데려오라고 니 모습 볼 수 없다해도 난 알아 내 볼에 닿은 하얀 함박눈 촉촉한 너의 입맞춤과 눈물이라는 걸 그녈 절대로 찾을 수 없다고 나를 스쳐갔던 바람이 말했나봐 어딜가도 그녀 모습 볼수가 없다고 내게 말했나봐 어디가냐고 말을 하라고 자꾸만 재촉하던 바닷가 결국엔 나처럼 눈물이 되고야 말았어 니 모습 볼 수 없다해도 난 알아 내 볼에 닿은 하얀 함박눈 촉촉한 너의 입맞춤과 눈물이라는 걸
