1998.04.27	이글 파이브	궤도	male	댄스		NULL	NULL	베토벤 뮤직	돌아만 가는 세상의 궤도 날힘들게 해도 또 그 만큼 아픔이 와도 나에게서도 빛은 보여 그빛은 나를 가려버리지 않고 모든걸 펼쳐보여 나에게선 볼수있어 저 멀리서 달려와서 달라져 바뀌어만가는 내모습을 볼 수가 있어 느낄수도 있어 그러므로 내가 버텨낼 수가 있어 또 그 만큼 얻어 낼수도 있어 세상에 쪄든 만큼 그속에서 버텨내며 살아 갈 수 있어 하늘 밑에서 수많은 고민과 너무나 모진 날들과 간단치도 짧지만도 않고 힘든 과정들을 거쳐가면서 내 머리속 정리가면서 난 살아가는거야 내 욕망이 불에 타오르는 순간 좌절들 사라져 내 품에서 깨져 탕 하고 깨져 나쁜것들은 모두 깨져 헤쳐버려 그리고 너의 두팔을 펼쳐 하늘에서 모두 잡아서 내쳐 그러면 언젠간 내손엔 그 순간은 잡혀 살아가는 동안에 좌절들이 나의 주위를 감싸고 헤쳐 나갈수도 뛰쳐 나갈 수도 없는 공간 속에 갇혀있네 빛이 보일 순간을 기다리며 그 빛에 어깰기대며 시간은 흐른다 난 그대로 있다 빛이 내게로 오고있으니 you told me onec before you told me onec again never gonna try to mack on my rickter scalebad luck my friend hustlin with this kind mackin on to fronts if you come with shore never gonna take your world cause it mean dik 내 말알겠어 없어 없어 져버릴 나의 힘들었던 시간에 지쳐지쳐 만가는 내모습이 처량해 모두가 시시해 어떻게 쉽게 내 자신을 만들수가 없네 그 방법을 어떻게든 알아내 나에게 모든걸 줘야해 내안으로 모든걸 쥐어야해 살아가는 동안 나의 삶의 전부가 어렵지도 않게 이제 난 깨어난다 하지만 내 맘의 가득찬 눈물은 멈추지않는다 다만 내가 이세상에 도전을 해보는것 뿐이다 살아가는 동안에 좌절들이 나의 주위를 감싸고 헤쳐나갈수도 뛰쳐나갈수도 없는 공간 속에 갇혀있네 빛이 보일 순간을 기다리며 그 빛에 어깰기대며 시간은 흐른다 난 그대로 있다 빛이 내게로 오고있으니 내 자신이 다시 또 다시 밝아온다 살아가는 동안에 빛이보여 내게도 빛이보여 저멀리 어둠속에서 날 쏴대는 빛이보여 내안에서 끌어 올라서 젖어 올라서 기다리고만 있던 내게도 변화가 왔어 아주먼 훗날에 내 자신에게 크나큰 후회 크나큰 문제들이 온다해도 후회하지 않게 나의 삶에 충실해야 만해 그것은 바로 지금의 기회 빛이보일 순간을 너무나도 많은 시간을 기다려왔어 오랫동안 내게있던 기운마저도 떠나버렸어 하지만 혼자서 해낼수도 있어 곁에 다가온 기회를 내손에 잡을수있어 그 순간이 찾아온거지 내 손에 주어진거지 날 멸시하던 이들이 머리를 스쳐가지 뭔가를 보여줘야겠지 지금이 바로 그때이지 시련을 극복하지 지금까지 론이
1998.04.27	이글 파이브	우리들의 천국	male	발라드		NULL	NULL	베토벤 뮤직	한바탕 폭풍이 휩쓸고 지나간 그 골목 그 어둠을 기억해 달려와 작은 어깨로 감싸주던 너의 손길은 눈물이 나더군 엄습해 오는 한기를 참지 못해 파고 들어간 너의 가슴은 나를 쉬게해 눈을 감으면 이토록 평화로운 세상 난 그냥 잠속으로 빠졌지 더 이상 잃어버릴게 남아있지 않는 우리들에게 슬픔은 무의미 한 것 슬픔이 없다는 것은 기뻐할 일도 없다는 것 세상은 무의미한 것이지 그런 우리들에게 넌 내게 보여주었지 눈부시게 아름다운 세상을 눈부시게 아름다운 세상을 더 가질 것도 더 잃을 것도 없는 땅 끝에 누워 봤던 하늘은 아름다웠어 나 포기하면 쉬울수 있는 세상 그래도 자꾸 뭔갈 난 원했어 피멍든 가슴으로 내일을 깨지고 부서지고 아파하며 난 뒹굴었어 내가 원한대로 흘러가 주지 않은 세상은 견뎌내기 너무 힘들었어 이렇게 내 믿음대로 난 움직일 뿐인데 사람들은 모두 나와 어긋나기만해 사랑을 거두어들인 시선들이 ha ha 난 찾을거야 꿈꾸며 사는 세상 내 작은 힘이 모여 바다를 이루는 거야 저 어딘가에 난 있다는 걸 알아 이제는 모두 흘러 저 바다로 사랑하지 않으며 되는걸 포기하면 되는걸 난 하지 못했거든 사람이 살 수 있는 세상을 난 너에게 보여주고 싶었던거야 아무것도 정상적이지 않은 이 세상을 그래도 누군가는 사랑해야해 찾을래 꿈꾸며 사는 세상 내 작은 힘이 모여 바다를 이루는 거야 저 어딘가에 난 있다는 걸 알아 이제는 모두 흘러 저 바다로
1998.04.27	이글 파이브	어른들의 동화	male	발라드		NULL	NULL	베토벤 뮤직	밤이면 나를 깨워 일으켰었죠 반짝이는 별빛 별이 나에게 다가오는 듯 하며 무슨 말을 하려고 망설이고 있는데 그 모습을 보게되었어 서로 반짝이는 아름다운 별들을 수많은 별들 버린건 아닐까 수많은 기억 잊은건 아닐까 두눈가득히 아직도 빛나는 잊고지냈던 내가 버린 그 꿈들은 지난날 힘이 들었죠 그렇지만 난 괜찮아요 어린 왕자여 나 이제 버려진 꿈을 찾을께요 소설속에 갇혀진 어린왕자의 이야기들은 숨가쁜 일상 생활에서 기억할 순 없었죠 꽃이 나를 포기하는 순간 아픔과 눈물로 참는거야 내 어릴적 숨결한 꿈들을 이젠 세상속을 다시금 내가 가야만 하겠지만 결국 난 쉽게 날 버린거야  저멀리 하늘보다 높은 곳에서 꽃을 사랑했던 아주작은 향기라도 피할려는 두려움위에 그려져있어 꿈많던 그왕잘 믿는다면 그 길로 돌아가야해 기억하나요 어린날 내모습 기억하나요 수많은 시간을 바라보아요 아직도 빛나는 찾아야해요 내가버린 그 꿈들을 지난날 힘이들었죠 그렇지만 난 괜찮아요 어린 왕자여 나이제 버려진 꿈을 찾을께요 나 이제 고갤들어 내 꿈을 찾아서 어린왕자여 나 이제 잊혀진 꿈을 찾을께요 언제나
1998.04.27	이글 파이브	두번째 만남	male	발라드		NULL	NULL	베토벤 뮤직	나는 너를 지우려 했어 언제부터인지 잊을수가 없어 하지만 바라보는 내모습 앞에 넌 왜 그렇게 슬퍼보이는 거야 수많은 지나침속에서 스쳐가버리는 것들 뿐인데에에 이제는 내 앞에서 사라져버린 널 그리지만 추억만이 남았는데 맘속에 사라져간 하얀 기억들이 하나둘씩 나를 감싸 이끌어 갈때에 이제 난 알게됐어 아픈 기억속에 너의 모습이 항상 그려지고 있어 이제부터 난 웃는거야 난 느낄수 있어 이렇게 바라보면 되는걸 우리서로 행복하게 난 말할 수가 있어 니곁에 항상 있을게 언제든지 말하고프게 말을해야 했는데 기회는 찾아오지 않고 이젠 새로운 시간을 가질것이라고 너에게 다시 THE Hoo Time 기억 이제는 기억해 내 맘속에서 함께하는 이시간을 짧겠지만 소중한 이야기들이야 이젠 기억해  하나의 기억 흥 내가 남겨버린 이런 시간들 이렇게 말을 했겠지라면 저렇게 말을 했겠지라고 오호호 하나 바램속에 이루어져버린 두번째의 작은 만남이 서로의 지루함을 모두잊게할꺼야 이젠 그럴꺼야 내 맘속에 그려지는 너의 추억들이 하나둘씩 나를 감싸 이끌어 갈때에 이제 난 알고있어 아픈 추억속에 내 모습이 항상 그려지고 있어 이제부터 난 웃는거야 난 느낄수 있어 이렇게 바라보면 되는걸 우리서로 행복하게 난 말할 수가 있어 니곁에 항상 있을게 나는 너를 처음부터 봤어 언제부터인지 너를 보게됐어 이렇게 바라보는 시선들 앞에 널 그리면서 고개 숙일 수밖에 가까운 지나침속에서 스쳐가버리는 것들 뿐인데에에 이제는 내 앞에서 사라져 버린 널 그리지만 추억만이 남았는데 from the first time I saw you couldn't believe it was true only in my dreams princess is where I saw you but eyerything is straight I'm in the love zone i'm a pass on my mic and cry out to my love what can I do just for you now the passion that we had in love goes on thinkin about the piace that we couldn't forget and i saved all just for you 언제나영원히 니곁에 항상 있을께 항상그랬듯이 니곁에 항상 있을께 네 곁에영원히 니곁에 항상 있을께 언제나 니곁에 항상 있을께 이제부터 니곁에 항상 있을께
1999.03	이글 파이브	우리들의 천국 (Remix)	male	댄스		NULL	NULL	베토벤 뮤직	한바탕 폭풍이 휩쓸고 지나간 그 골목 그 어둠을 기억해 달려와 작은 어깨로 감싸주던 너의 손길은 눈물이 나더군 엄습해 오는 한기를 참지 못해 파고 들어간 너의 가슴은 나를 쉬게해 눈을 감으면 이토록 평화로운 세상 난 그냥 잠속으로 빠졌지 더 이상 잃어버릴게 남아있지 않는 우리들에게 슬픔은 무의미 한 것 슬픔이 없다는 것은 기뻐할 일도 없다는 것 세상은 무의미한 것이지 그런 우리들에게 넌 내게 보여주었지 눈부시게 아름다운 세상을 눈부시게 아름다운 세상을 더 가질 것도 더 잃을 것도 없는 땅 끝에 누워 봤던 하늘은 아름다웠어 나 포기하면 쉬울수 있는 세상 그래도 자꾸 뭔갈 난 원했어 피멍든 가슴으로 내일을 깨지고 부서지고 아파하며 난 뒹굴었어 내가 원한대로 흘러가 주지 않은 세상은 견뎌내기 너무 힘들었어 이렇게 내 믿음대로 난 움직일 뿐인데 사람들은 모두 나와 어긋나기만해 사랑을 거두어들인 시선들이 ha ha 난 찾을거야 꿈꾸며 사는 세상 내 작은 힘이 모여 바다를 이루는 거야 저 어딘가에 난 있다는 걸 알아 이제는 모두 흘러 저 바다로 찾을래 꿈꾸며 사는 세상 내 작은 힘이 모여 바다를 이루는 거야 저 어딘가에 난 있다는 걸 알아 이제는 모두 흘러 저 바다로
1998.04.27	이글 파이브	지난날 (회상)	male	발라드		NULL	NULL	베토벤 뮤직	지난 날의 기억들이 흐트러진 내 마음을 물들게 해 부드러운 너의 모습 미소지며 내 마음을 깨울 때 사랑해 넌 나의 아늑한 집이였고 다정하던 너였기에 누구보다 더 마음이 아파서 화가 나 모든 것이 지난 후에 알아버린 나의 마음 이해해줘 미안해  내 맘이 거칠게 뒤틀려도 심하게 흔들릴 때에도 그런 니가 보고싶어서 정말로 화가 나 내 가슴에 그 무엇이 나를 재촉하여 너를 잊기까지 사랑해
1998.04.27	이글 파이브	짝	male	댄스		NULL	NULL	베토벤 뮤직	매일매일 학교에서 만났던 우리 아주아주 지겹도록 매일 보았지 그런데도 변함없이 보고싶다는 너를 이해할수가 없었어 하루하루 몇번이나 삐삐를 쳤지 아주아주 가끔씩은 니가 한심해 모르는것 하나없는 니가 지겨워 이젠 제발좀 나를 떠나줘 하늘도 날 이해해 주신걸까 어느날 넌 전학을 갔고 드디어 자유를 얻게 됐지 그런데 웬일일까 나를 좋아한다는 말을해놓고 그렇게 너를 나를 떠나갔잖아 니가 자꾸만 자꾸 보고싶어져 너만한 사람은 더 없을것 같아 이별이란 말은 나 한적없잖아 니 생각에 정말 난 미칠것 같아 지난날 너의 말이 모두 맞았어 넌 정말 나의 짝이야  몇번�炳� 날파리 속에 또 다시 너를 생각하며 허허허 하루종일 백번 울고 불고 찾을꺼라고 난 널 다시 찾을꺼야 너는 나를 기억하고 있니 넌 언제나 나만의 귀여운 배필 짝이야 두고두고 몇번이나 후회를 했어 아주아주 가끔씩은 내가 이상해 그렇게도 변함없이 보고싶다는 너를 이해할수가 있었어 이젠 니가 내곁에 없는 요즘 하루하루 너무나 슬퍼 되돌리고 싶어 이제라도 다시 내게 돌아와 나를 좋아한다는 말을해놓고 그렇게 너를 나를 떠나갔잖아 니가 자꾸만 자꾸 보고싶어져 너만한 사람은 더 없을것같아 이별이란 말은 나 한적없잖아 니 생각에 정말 난 미칠것 같아 지난날 너의 말이 모두 맞았어 넌 정말 나의 짝이야 꼬부랑 할머니가 되도 너만을 사랑하며 살께 천사같은 너의 맘으로 다시한번 나를 안아줘 나를 좋아한다는 말을해놓고 그렇게 너를 나를 떠나갔잖아 니가 자꾸만 자꾸 보고싶어져 너만한 사람은 더 없을것같아 이별이란 말은 나 한적없잖아 니 생각에 정말 난 미칠것 같아 지난날 너의 말이 모두 맞았어 넌 정말 나의 짝이야
1999.03	이글 파이브	Game Over	male	댄스		NULL	NULL	베토벤 뮤직	미련이라 말하지마 뭔가 이상했어 예전과는 틀린 변해버린 니가 느껴져 흥 짧아진 머리와 짧아진 대답 니가 아닌 다른 사람 같아 내 옆자리를 비워둔 채 나와 마주 앉은 너를 보며 알 수 있었어 함께할 우리의 시간도 이제 얼마 남지 않았다는 걸 일어서야겠어 너를 뒤로한 채 이미 나를 잊은 널 위해 얘기해야겠어 잊을 수 있다고 니가 바라는 전불테니까 웃어줘야겠어 남겨진 내 모습 아름답게 기억하도록 허나 눈물에 얼룩져 흐려지는 너를 지울 순 없어 메마른 내 가슴 가득 채우며 아련히 떨려오던 그 입술 그때로 돌아가기에는 너무 늦은거야 잊어주겠어 모든걸 하지만 포기할 수 없어 끝낼수가 없어 아직은 아니라 믿고 싶은 내사랑을 다짐을 하며 약속했던 날들 미련이라 말하지마 차라리 기다려달라고 내게 얘기해봐 머지 않아 다시 내게 돌아올거라고 거짓이라도 마지막 날 위해 미안하단 말하지마  나를 피하고 싶었을거야 창밖만 쳐다보다 너무 늦었다며 그리 늦지도 않은것 같은데 더 있어주길 보채던 넌 바래다 주겠다며 나섰지 하지만 너는 약속이 있다고 했어 내가 있어 밤길이 든든하다던 넌 어디간거야 모두 버려야해 이젠 아닌거야 함께 했던 기억마저도 그냥 웃어버려 향상 그랬듯이 아무일도 없었던 것처럼 달라질건 없어 삐뚫어진 세상 저하늘을 원망해봐도 다만 너 없는 아침에 눈 뜨게 될 내가 두려울뿐야 메마른 내 가슴 가득 채우며 아련히 떨려오던 그 입술 그때로 돌아가기에는 너무 늦은거야 잊어주겠어 모든걸 하지만 포기할 수 없어 끝낼수가 없어 아직은 아니라 믿고 싶은 내 사랑을 다짐을 하며 약속했던 날들 미련이라 말하지마 차라리 기다려달라고 내게 얘기해봐 머지 않아 다시 내게 돌아올거라고 거짓이라도 마지막 날 위해 미안하단 말하지마 이제 모두 끝난 얘기란걸 알아 이런 내 아쉬움은 나의 욕심일거야 괜찮아 잊어버려 그게 너의 행복이라면 기도할께 영원하기를 하지만 힘들면 언제라도 돌아와 지금까지 그래왔듯이 내 모든 시간은 널 위한 것일테니까 I LOVE YOU
1998.04.27	이글 파이브	내안의 너	male	발라드		NULL	NULL	베토벤 뮤직	기다릴수 없어 난 잊을수도 없어 넌 이미 떠났고 나는 어떡해 그렇게 그렇게 떠나가 버린 사람들은 남겨진 슬픔 상관하지도 않지 추억은 모두가 네가 만들어 놓고 추억이 있어서 슬픈것인데 나를 떠난 너의 사랑을 난 아직까지 믿을수 없어 더는 함께 할 수 없는데 너의 모습이 자꾸 떠올라 못견디게 너무 보고 싶어서 슬퍼진거야 언제나 넌 내안의 그대였어 이별이 널 나의 곁에서 데려갈 줄 몰랐던거야 수많은 날이 흐르고 세상이 변한다해도 영원히 사랑한다고 약속한 그 날에는 너에게 남은 많은날 지켜줄거라 믿었어 세상이 모두 내것만 같이 가슴벅찼어 오늘 습관처럼 나의 걸음은 너와 함께 걷던 길 그 길위에 서 있어 말해 주려고 했어 나를 닮은 슬픔을 너의 뒷모습에 나 또한 그랬다고 혼자서는 너무 힘에 겹던 세상 이제는 둘이서 가는 거라고 슬픔은 서로 통하는게 있는걸 나라면 또 너라면 또 서로 힘이될 줄 알았어 수많은 날이 흐르고 세상이 변한다해도 영원히 사랑한다고 약속한 그 날에는 너에게 남은 많은날 지켜줄거라 믿었어 세상이 모두 내것만 같이 가슴벅찼어 오늘 습관처럼 나의 걸음은 너와 함께 걷던 길 그 길위에 서 있어 여기서 너는 말했지 이세상 무엇보다도 너에게 가장 커다란 선물은 나라는걸 이제는 모두 사라져 이루지 못한 꿈으로 다시온 추억속에는 너의 웃음소리만 가득히
1998.04.27	이글 파이브	따라하기	male	댄스		NULL	NULL	베토벤 뮤직	단추구멍같이 작은 눈을 가진 누나 쌍꺼풀수술은 기본으로 한다고 해요 저번 여름방학 큰 맘먹고 수술했다가 아직도 아직도 눈뜨고 잠을 자요 세상에 수 많은 사람들중에 어느하나 같은 사람 없다 하지만 웬지 남들과 다르다고 생각하게 되면 난 정말 외톨이가 된듯하지 SUPER 아줌마가 사다드신 건강식품 침튀기면 자랑하는 철이엄마 덕분에 귀가 얇은 우리엄마 그 비싼약 드신후에 부작용으로 지금까지 고생하셨죠 모든 것들 생각없이 따라해 보다가 정말로 우리 모두 다 똑같이 변하게 될까봐 자꾸만 걱정이돼 아이 아이 아야 내가하면 아이 아이 아야 너도하니 아이 아이 아야 샤이야야야 아이야이야야 그만해 날 따라하지마 친구따라 강남 간다 간다 하더니만 이러다가 우리모두 강남 가는 것은 아닐런지 이제모두 정신차려 세상을 봤으면해 자기 자신만의 세계를 만들어 보는거야  지금의 나보다 잘난 사람들 자꾸만 자꾸만 따라해보다가 이제 거울속 내 모습 찾으려고 해도 낯설은 모습만이 보일뿐이야 살만하게되면 다들 외국물을 먹어야지 황금의 팔에다 에이스도 아니라면서 너도나도 나가 외화낭비 너무심해 고달픈 우리경제 알고 있나 너의 모습 그대로만 간직하고 싶어 언제나 너무 싶게 흔들리는 너의 모습 보며 말문이 막혀버려 아이 아이 아야 따라하면 아이 아이 아야 뭐가 좋니 아이 아이 아야 샤이 야야야 아이이야야 그만해 아이 아이 아야 따라하면 아이 아이 아야 뭐가 좋니 아이 아이 아야 샤이 야야야 아이이야야 지겨워 날 따라하지마 HEY 호 HEY 호 HEY HEY HEY HEY 호 HEY HEY HEY HEY HEY HEY 호 HEY
1999.03	이글 파이브	내 맘속에	male	댄스		NULL	NULL	베토벤 뮤직	요요요 내 맘을 모르겠어 요요요 나에게 소중한 너 그런 내게 편하게 다가온 그에 난 날 나도 모르겠어 요요요 내맘을 말해줘 요요요 왜 내가 그러는지 그녀 그에 또 나 사이에 왜 이런 일이 생길수 있는지 어색한 그런 마음 다 정리도 못하고 하루하루 시간만 흘러갔나 정말 어쩔줄 몰라 내 사랑만으로 너 역시도 내 반쪽은 아니었나봐 네 마음 편하게 해준걸 사랑하지마 그것 만이 내진심 아닌가봐 너와 나 사이에 믿었던 사랑까지 이제는 널 힘들게 할테니까 지금도 넌 너 혼자만의 내가 될거라고 믿고 있었지 날 믿지마 내 마음속에 넌 이미 그녀에게 지워졌으니 널 향한 아픈 내 가슴저린 사랑으로 감춰진 내 고통은 가득한채 쉽게 정해져 버린 내 운명과 돌리고 싶은 사랑을 어색한 그런 마음 다 정리도 못하고 하루하루 시간만 흘러갔나 정말 어쩔줄 몰라 니 사랑만으로 너 역시도 내 반쪽은 아니었나봐 나 또 하루 맞이하며 떠올리는 사람 그 얼굴 너가 아닌 너의 곁에 항상 있는 너의 친구 그런 내 모습 미워해도 어쩔수가 없는걸 지울수가 없어 나 내가 네게 주는 사랑보단 내가 너에게 받은 사랑 더 많은게 현실 네게 미안해 나 나를 용서해 지금도 넌 너 혼자만의 내가 될거라고 믿고 있었지 날 믿지마 내 마음속에 넌 이미 그녀에게 지워졌으니 널 향한 아픈 내 가슴저린 사랑으로 감춰진 내 고통은 가득한채 쉽게 정해져 버린 내 운명과 돌리고 싶은 사랑을 널 향한 아픈 내 가슴저린 사랑으로 감춰진내 고통은 가득한채 쉽게 정해져 버린 내 운명과 돌리고 싶은 사랑을 내 맘속에 너 하나만이 아닌 내 맘속에 너의 친구 언제나 내 맘속 그속 너보다 더 큰 사랑으로 남았었지만 난 하지만 너에게 말할수도 없는 마음 그저 네게 미안해하는 생각만이 내 맘속에 내 맘속에
1998.04.27	이글 파이브	비상	male	댄스		NULL	NULL	베토벤 뮤직	멀리서 바라본 세상 항상 평화롭지 저기 대지에 펼쳐진 것들 모두 아름다울것 같아 단지 희망일 뿐야 세상속을 둘러봐 많은 시기와 서로질투에 아무도 살지 않아 세상밖을 날고 싶어 저하늘 끝까지 그런 정말 보고 싶어 꿈꾸던 세상을  누군가가 끊임없이 깨워 날 흔들어 깨워 눈을 뜨면 내속에 잠들어있던 내가되고 싶없던 수많은 꿈들이 있어 높은곳에 오르면 평화로운 불빛 평화로운 세상 그 빛속에서 울던어린나 이제나는 살고싶어 정말 살고싶어 아주작은 평화 불빛처럼 따뜻한 원 투 Ye  자유로 꿈꾸는 세상 항상 자유롭지 새는 하늘을 자유롭게해 높게 낮게 때로는 멀리 보고싶은 것만 봐 내가 찾는 모습만 바로 그거야 내가 보는것 언제나 다른세상 내가 먼저 변해야돼 세상이란 불속에서 내가 나를 묶어두고 있었어 내가 만들 세상이야 꿈을 꾸는 권리마저 포기한채 난 자유를 원했어 평화롭고 자유롭게 꿈꾸며 살거야 내 맘속에 사는거야 꿈같은 세상은
1999.03	이글 파이브	Fantasia	male	댄스		NULL	NULL	베토벤 뮤직	환타지아를 믿어 환타지아를 지워 환타지아를 믿어 이렇게 난 말해 어떤 슬픈곳에서 날 듣고 있다면 너의 바람소리로 내게 전해줘 이전 모습 그대로 널 볼순 없어도 내 눈물속에서 넌 남길순 없어 정말 너를 보내기 싫어 난 보내기 싫어 이렇게 생각해봐도 저렇게 생각해봐도 아무런 말도 없이 이젠 생명없는 니 모습을 나를 사랑했지 아직 영원하지 힘든 세상에서 꿈꿔왔던 곳 너와 나 함께 있을거라 믿던곳 이젠 돌이킬 수 없게 됐지만 또 다른 세상속에서 다시 만나기 위해  할 수 있다고 생각해 환타지아가 보여 환타지아 같이 갈순없어도 환타지아를 찾아 이렇게 난 믿음을 같지 나의 그림자속에 슬픈 너를 느낄 때 하나밖에 없는 널 나는 생각해 다른 세상에서도 우리 함께하도록 지쳐가고 있어도 난 견딜수 있어 함께 보냈던 시간과 아름다운 기억이 반복되며 내 기억속에 자꾸만 생각이 나지 항상 그럴때면 눈물이 나게돼 아직까지도 약한 내모습을 발견을 하게돼 힘든 세상에서 꿈꿔왔던 곳 너와 나 함께 있을거라 믿던곳 이젠 돌이킬 수 없게 됐지만 또 다른 세상속에서 다시 만나기 위해
1999.03	이글 파이브	TV 속의 이별	male	댄스		NULL	NULL	베토벤 뮤직	하나밖에 없는 넌 내 여자친구 그렇지만 너는 왜 내맘을 몰라 하루종일 난 널 바라보고만 있어 그래 정말 진심이니 헤어지잔 말 오 yes sir yes sir yes sir yes sir 사랑하기전에 넌 이별부터 꿈을 꾸었지 오 yes sir yes sir yes sir yes sir 멋있는 이별 난 소설처럼 되어버렸어 사랑한단말 할수가 없었어 넌 이별밖에 몰랐던거야 이제는 말할수 있어 나의 마음을 너 없이는 살 수가 없어 난 보낼수 없어 세상 끝날때까지 너와 난 함께 있어야만 해 하지만 멀어진 니 마음속에 사랑없어 미련또한 없어 돌이킬수 없어 초라해진 채로 보내 줘야만 했어 꿈꾸던 내 뜻대로 사랑하기 전에 이별을 했어 난 오 yes sir yes sir yes sir yes sir 사랑하기전에 넌 이별부터 꿈을 꾸었지 오 yes sir yes sir yes sir yes sir 멋있는 이별 난 소설처럼 되어버렸어 사랑한단말 할수가 없었어 넌 이별밖에 몰랐던거야 이제는 말할수 있어 나의 마음을 너 없이는 살수가 없어 나는 사랑한단말 할수가 없었어 넌 이별밖에 몰랐던거야 이제는 말할수 있어 나의 마음을 너 없이는 살수가 없어
1999.03	이글 파이브	몽중인	male	댄스		NULL	NULL	베토벤 뮤직	너를 다시 본 순간 난 느꼈어 무얼 생각하며 살아왔는지 눈물을 삼키며 기다려 왔 던 내 사랑은 바로 너였다는 걸 너를 잃는다는 불안함에서 벗어나고 싶어 겁많은 친구와 난 우정을 택해 너를 선택해 못한다는 열등감보단 나니까 너를 내맘에서 잊을수가 없어 난 너무나도 괴로웠지 그런 어느 날 지친 모습으로 찾아왔어 넌 도와달라는 말과 함께 요요 언제부턴가 너의 그 사랑이 멀어져 가는 것만 같아 너무 힘들다며 거리를 헤메다 지쳐 넌 네게 찾아왔지 내가 아닌 다른 사람 때문에 한없이 우는 널 달래려 처음으로 너를 내 품에 안았지 다시 찾은 듯 행복했어 나 하지만 그런 내 눈빛 들킬까 널 외면한체 잘될거라는 말로 너를 보내고 말았어 그날이후 내 가슴에 묻었던 너의 그 향기와 숨결까지도 다시 떠올려 확인해야 했지 끝없이 널 향한 나의 사랑을 허나 한숨섞인 너의 눈물은 내 가슴과 손에 지워져가도 내가 아닌 그 사람의 몫일뿐 나에게 돌아와 줄순 없었어 몇일이 지나 전화가 왔어 그녀를 돌봐줘서 고마웠다고 하지만 더 이상은 그녀와 어떤 일로도 만나지 않기를 두번다시 연인으로 돌아가 함께 했고 그녀도 날 잊 은 듯 했어 니가 있었던 자리에 또 다시 혼자가 되어 남아있어 지워 지지않는 그리움에 지쳐 그저 멀리서 바라볼뿐 나 하지만 그런 내 눈빛 들킬까 널 외면한체 잘될거라는 말로 너를 보내고 말았어 그날이후 내 가슴에 묻었던 너의 그 향 기와 숨결까지도 다시 떠올려 확인해야 했지 끝없이 널 향한 나의 사랑을 허나 한숨섞인 너의 눈물은 내 가슴과 손에 지워져가도 내가 아닌 그 사람의 몫일뿐 나에게 돌아와 줄 순 없었어
1998.04.27	이글 파이브	Dear Friend	male	발라드		NULL	NULL	베토벤 뮤직	나 외로울 때나 힘들 때마다 함께 했었죠 언제나 내게 웃었죠 내가 쓰러져 울때 내 눈물을 닦아주었죠 하지만 내 곁을 떠났죠 내가 갈 수 없는 그 곳으로 하늘이 우리의 사랑을 갈라놓고 말았죠 나는 웃었죠 힘들어도 이제는 울고싶지 않아요 하늘을 열어 널 볼 수 있다면 언제나 우리 함께 웃을 수 있죠  가까웠어도 가깝게 지내버린 시간들이 있었지 파고드는 아픔을 혼자로 살아가는것을 작고도 조그만 세상에 잃어가는 빛 하나가 있었지 이제는 주위에서부터 화이 차가운 향기들 만이 보였지 다른 하늘로 하지만 내 곁을 떠났죠 내가 갈 수 없는 그 곳으로 하늘이 우리의 사랑을 갈라놓고 말았죠 나는 웃었죠 힘들어도 이제는 울고싶지 않아요 하늘을 열어 널 볼 수 있다면 언제나 우리 함께 웃을 수 있죠 밝게 웃고 싶은 생각 행복하게 지내던 것처럼 항상 부드러운 마음을 가질래 너의 마음같이 보여주겠어 다른 하늘의 모습이 보이면 너의 행복한 모습이 보이면  내 맘속에 이젠 안녕
1999.03	이글 파이브	Intro	male	댄스		NULL	NULL	베토벤 뮤직	NULL
